family,src,target,w,h,half,slope,t,n,p,sign
下游股价,医薬品,石油・石炭製品,1,3,H1,0.00275,0.00884,119,0.99295,1
下游股价,医薬品,石油・石炭製品,1,3,H2,-0.57228,-1.95229,117,0.0509,1
下游股价,医薬品,石油・石炭製品,1,6,H1,0.42727,0.8414,119,0.40012,1
下游股价,医薬品,石油・石炭製品,1,6,H2,-0.76274,-1.71308,114,0.0867,1
下游股价,医薬品,石油・石炭製品,3,1,H1,-0.00569,-0.06131,119,0.95111,1
下游股价,医薬品,石油・石炭製品,3,1,H2,-0.17903,-2.24401,119,0.02483,1
下游股价,医薬品,石油・石炭製品,3,3,H1,0.3258,1.50617,119,0.13202,1
下游股价,医薬品,石油・石炭製品,3,3,H2,-0.68635,-2.55952,117,0.01048,1
下游股价,医薬品,石油・石炭製品,3,6,H1,0.52964,1.82063,119,0.06866,1
下游股价,医薬品,石油・石炭製品,3,6,H2,-1.19539,-3.45242,114,0.00056,1
下游股价,医薬品,石油・石炭製品,6,1,H1,0.05525,0.96158,119,0.33626,1
下游股价,医薬品,石油・石炭製品,6,1,H2,-0.12204,-2.20129,119,0.02772,1
下游股价,医薬品,石油・石炭製品,6,3,H1,0.28099,2.00314,119,0.04516,1
下游股价,医薬品,石油・石炭製品,6,3,H2,-0.50569,-3.46119,117,0.00054,1
下游股价,医薬品,石油・石炭製品,6,6,H1,0.27444,1.49097,119,0.13597,1
下游股价,医薬品,石油・石炭製品,6,6,H2,-0.89202,-3.73417,114,0.00019,1
下游股价,鉄鋼,石油・石炭製品,1,1,H1,0.08919,0.75589,119,0.44971,1
下游股价,鉄鋼,石油・石炭製品,1,1,H2,0.08258,0.54691,119,0.58444,1
下游股价,鉄鋼,石油・石炭製品,1,3,H1,0.18411,0.72121,119,0.47078,1
下游股价,鉄鋼,石油・石炭製品,1,3,H2,0.56364,1.62491,117,0.10418,1
下游股价,鉄鋼,石油・石炭製品,1,6,H1,0.01425,0.03677,119,0.97067,1
下游股价,鉄鋼,石油・石炭製品,1,6,H2,0.37366,0.80226,114,0.4224,1
下游股价,鉄鋼,石油・石炭製品,3,1,H1,0.03774,0.50627,119,0.61267,1
下游股价,鉄鋼,石油・石炭製品,3,1,H2,0.16737,1.64337,119,0.10031,1
下游股价,鉄鋼,石油・石炭製品,3,3,H1,-0.01545,-0.07474,119,0.94042,1
下游股价,鉄鋼,石油・石炭製品,3,3,H2,0.27647,1.20241,117,0.2292,1
下游股价,鉄鋼,石油・石炭製品,3,6,H1,-0.18971,-0.63614,119,0.52469,1
下游股价,鉄鋼,石油・石炭製品,3,6,H2,0.27667,0.81892,114,0.41283,1
下游股价,鉄鋼,石油・石炭製品,6,1,H1,-0.01532,-0.25799,119,0.79641,1
下游股价,鉄鋼,石油・石炭製品,6,1,H2,0.08132,1.33726,119,0.18114,1
下游股价,鉄鋼,石油・石炭製品,6,3,H1,-0.13148,-0.70484,119,0.48091,1
下游股价,鉄鋼,石油・石炭製品,6,3,H2,0.18066,1.07513,117,0.28232,1
下游股价,鉄鋼,石油・石炭製品,6,6,H1,-0.13021,-0.52486,119,0.59968,1
下游股价,鉄鋼,石油・石炭製品,6,6,H2,0.16924,0.44439,114,0.65676,1
下游股价,サービス業,石油・石炭製品,1,1,H1,-0.26507,-1.43807,119,0.15042,1
下游股价,サービス業,石油・石炭製品,1,1,H2,-0.19523,-1.1161,119,0.26438,1
下游股价,サービス業,石油・石炭製品,1,3,H1,-0.26842,-0.82811,119,0.40761,1
下游股价,サービス業,石油・石炭製品,1,3,H2,-0.20617,-0.57844,117,0.56297,1
下游股价,サービス業,石油・石炭製品,1,6,H1,-0.33792,-0.6859,119,0.49278,1
下游股价,サービス業,石油・石炭製品,1,6,H2,-0.02389,-0.05053,114,0.9597,1
下游股价,サービス業,石油・石炭製品,3,1,H1,-0.04568,-0.55892,119,0.57621,1
下游股价,サービス業,石油・石炭製品,3,1,H2,-0.055,-0.5556,119,0.57849,1
下游股价,サービス業,石油・石炭製品,3,3,H1,0.12178,0.54209,119,0.58776,1
下游股价,サービス業,石油・石炭製品,3,3,H2,0.07029,0.25048,117,0.80221,1
下游股价,サービス業,石油・石炭製品,3,6,H1,0.07294,0.17975,119,0.85735,1
下游股价,サービス業,石油・石炭製品,3,6,H2,0.20656,0.48382,114,0.62851,1
下游股价,サービス業,石油・石炭製品,6,1,H1,-0.03346,-0.54325,119,0.58696,1
下游股价,サービス業,石油・石炭製品,6,1,H2,-0.00547,-0.07352,119,0.94139,1
下游股价,サービス業,石油・石炭製品,6,3,H1,0.04737,0.25338,119,0.79997,1
下游股价,サービス業,石油・石炭製品,6,3,H2,0.12696,0.63745,117,0.52383,1
下游股价,サービス業,石油・石炭製品,6,6,H1,0.15135,0.51064,119,0.6096,1
下游股价,サービス業,石油・石炭製品,6,6,H2,0.14555,0.32874,114,0.74235,1
下游股价,サービス業,精密機器,1,1,H1,-0.03389,-0.32105,119,0.74817,1
下游股价,サービス業,精密機器,1,1,H2,-0.07039,-0.9469,119,0.34369,1
下游股价,サービス業,精密機器,1,3,H1,-0.07511,-0.3232,119,0.74655,1
下游股价,サービス業,精密機器,1,3,H2,-0.08461,-0.68536,117,0.49312,1
下游股价,サービス業,精密機器,1,6,H1,-0.24462,-0.9628,119,0.33565,1
下游股价,サービス業,精密機器,1,6,H2,-0.20262,-1.02448,114,0.30561,1
下游股价,サービス業,精密機器,3,1,H1,-0.0354,-0.59898,119,0.54918,1
下游股价,サービス業,精密機器,3,1,H2,-0.03501,-0.93235,119,0.35115,1
下游股价,サービス業,精密機器,3,3,H1,-0.03122,-0.26499,119,0.79102,1
下游股价,サービス業,精密機器,3,3,H2,-0.1626,-1.83565,117,0.06641,1
下游股价,サービス業,精密機器,3,6,H1,-0.11242,-0.80147,119,0.42286,1
下游股价,サービス業,精密機器,3,6,H2,-0.12347,-0.715,114,0.47461,1
下游股价,サービス業,精密機器,6,1,H1,-0.03292,-1.09822,119,0.27211,1
下游股价,サービス業,精密機器,6,1,H2,-0.02689,-1.00594,119,0.31445,1
下游股价,サービス業,精密機器,6,3,H1,-0.04094,-0.56006,119,0.57544,1
下游股价,サービス業,精密機器,6,3,H2,-0.062,-0.78825,117,0.43055,1
下游股价,サービス業,精密機器,6,6,H1,0.03445,0.25305,119,0.80023,1
下游股价,サービス業,精密機器,6,6,H2,-0.03464,-0.26159,114,0.79364,1
下游股价,機械,精密機器,1,1,H1,0.05251,0.48415,119,0.62828,1
下游股价,機械,精密機器,1,1,H2,0.08518,0.87196,119,0.38323,1
下游股价,機械,精密機器,1,3,H1,0.46237,1.88568,119,0.05934,1
下游股价,機械,精密機器,1,3,H2,-0.04316,-0.28146,117,0.77835,1
下游股价,機械,精密機器,1,6,H1,0.7275,3.39483,119,0.00069,1
下游股价,機械,精密機器,1,6,H2,-0.09294,-0.38326,114,0.70153,1
下游股价,機械,精密機器,3,1,H1,0.11475,1.87106,119,0.06134,1
下游股价,機械,精密機器,3,1,H2,-0.01706,-0.34514,119,0.72999,1
下游股价,機械,精密機器,3,3,H1,0.34717,2.46886,119,0.01355,1
下游股价,機械,精密機器,3,3,H2,-0.04815,-0.30745,117,0.7585,1
下游股价,機械,精密機器,3,6,H1,0.34372,2.52492,119,0.01157,1
下游股价,機械,精密機器,3,6,H2,0.03595,0.14332,114,0.88604,1
下游股价,機械,精密機器,6,1,H1,0.08854,2.44402,119,0.01452,1
下游股价,機械,精密機器,6,1,H2,-0.01902,-0.49928,119,0.61758,1
下游股价,機械,精密機器,6,3,H1,0.16574,1.71732,119,0.08592,1
下游股价,機械,精密機器,6,3,H2,0.03251,0.27866,117,0.78051,1
下游股价,機械,精密機器,6,6,H1,0.03181,0.25238,119,0.80075,1
下游股价,機械,精密機器,6,6,H2,0.14913,0.66793,114,0.50418,1
下游股价,卸売業,精密機器,1,1,H1,-0.04639,-0.23885,119,0.81123,1
下游股价,卸売業,精密機器,1,1,H2,-0.12787,-0.68711,119,0.49202,1
下游股价,卸売業,精密機器,1,3,H1,-0.00084,-0.00263,119,0.9979,1
下游股价,卸売業,精密機器,1,3,H2,-0.00115,-0.00363,117,0.9971,1
下游股价,卸売業,精密機器,1,6,H1,-0.18904,-0.51202,119,0.60864,1
下游股价,卸売業,精密機器,1,6,H2,0.20679,0.34747,114,0.72824,1
下游股价,卸売業,精密機器,3,1,H1,0.01846,0.18742,119,0.85133,1
下游股价,卸売業,精密機器,3,1,H2,-0.0293,-0.27583,119,0.78268,1
下游股价,卸売業,精密機器,3,3,H1,0.06543,0.34316,119,0.73148,1
下游股价,卸売業,精密機器,3,3,H2,0.16969,0.49003,117,0.62411,1
下游股价,卸売業,精密機器,3,6,H1,-0.06238,-0.27284,119,0.78497,1
下游股价,卸売業,精密機器,3,6,H2,0.29993,0.49825,114,0.61831,1
下游股价,卸売業,精密機器,6,1,H1,0.01135,0.28211,119,0.77786,1
下游股价,卸売業,精密機器,6,1,H2,0.03421,0.39092,119,0.69586,1
下游股价,卸売業,精密機器,6,3,H1,0.00574,0.05395,119,0.95698,1
下游股价,卸売業,精密機器,6,3,H2,0.12308,0.47226,117,0.63674,1
下游股价,卸売業,精密機器,6,6,H1,-0.08664,-0.70641,119,0.47993,1
下游股价,卸売業,精密機器,6,6,H2,0.13348,0.29244,114,0.76995,1
下游股价,小売業,精密機器,1,1,H1,-0.05904,-0.65216,119,0.5143,1
下游股价,小売業,精密機器,1,1,H2,-0.21293,-2.05879,119,0.03951,1
下游股价,小売業,精密機器,1,3,H1,-0.41978,-1.86779,119,0.06179,1
下游股价,小売業,精密機器,1,3,H2,-0.12485,-0.8047,117,0.42099,1
下游股价,小売業,精密機器,1,6,H1,-0.45833,-2.52151,119,0.01169,1
下游股价,小売業,精密機器,1,6,H2,-0.17696,-0.62677,114,0.53081,1
下游股价,小売業,精密機器,3,1,H1,-0.1053,-1.79877,119,0.07206,1
下游股价,小売業,精密機器,3,1,H2,-0.07588,-1.28373,119,0.19924,1
下游股价,小売業,精密機器,3,3,H1,-0.2196,-1.89882,119,0.05759,1
下游股价,小売業,精密機器,3,3,H2,-0.10852,-0.57774,117,0.56344,1
下游股价,小売業,精密機器,3,6,H1,-0.1273,-0.80128,119,0.42297,1
下游股价,小売業,精密機器,3,6,H2,-0.25543,-0.78583,114,0.43196,1
下游股价,小売業,精密機器,6,1,H1,-0.04495,-1.34226,119,0.17951,1
下游股价,小売業,精密機器,6,1,H2,-0.03819,-0.66842,119,0.50386,1
下游股价,小売業,精密機器,6,3,H1,-0.0543,-0.62844,119,0.52971,1
下游股价,小売業,精密機器,6,3,H2,-0.13022,-0.85861,117,0.39056,1
下游股价,小売業,精密機器,6,6,H1,0.06804,0.4654,119,0.64165,1
下游股价,小売業,精密機器,6,6,H2,-0.29225,-1.32561,114,0.18497,1
下游股价,サービス業,繊維製品,1,1,H1,-0.00495,-0.04839,119,0.9614,1
下游股价,サービス業,繊維製品,1,1,H2,0.13617,1.42736,119,0.15348,1
下游股价,サービス業,繊維製品,1,3,H1,-0.03314,-0.17464,119,0.86136,1
下游股价,サービス業,繊維製品,1,3,H2,0.03171,0.18939,117,0.84978,1
下游股价,サービス業,繊維製品,1,6,H1,-0.23011,-1.01209,119,0.3115,1
下游股价,サービス業,繊維製品,1,6,H2,0.25328,1.15351,114,0.2487,1
下游股价,サービス業,繊維製品,3,1,H1,-0.01517,-0.25258,119,0.80059,1
下游股价,サービス業,繊維製品,3,1,H2,0.01337,0.22296,119,0.82357,1
下游股价,サービス業,繊維製品,3,3,H1,-0.06263,-0.513,119,0.60795,1
下游股价,サービス業,繊維製品,3,3,H2,0.10842,1.04472,117,0.29615,1
下游股价,サービス業,繊維製品,3,6,H1,-0.21557,-1.65916,119,0.09708,1
下游股价,サービス業,繊維製品,3,6,H2,0.15773,1.08932,114,0.27601,1
下游股价,サービス業,繊維製品,6,1,H1,-0.0324,-0.93858,119,0.34794,1
下游股价,サービス業,繊維製品,6,1,H2,0.03,1.05287,119,0.2924,1
下游股价,サービス業,繊維製品,6,3,H1,-0.10436,-1.38792,119,0.16516,1
下游股价,サービス業,繊維製品,6,3,H2,0.06692,1.19774,117,0.23102,1
下游股价,サービス業,繊維製品,6,6,H1,-0.25202,-2.24133,119,0.025,1
下游股价,サービス業,繊維製品,6,6,H2,0.1026,0.88797,114,0.37456,1
下游股价,建設業,繊維製品,1,1,H1,0.04402,0.68197,119,0.49526,1
下游股价,建設業,繊維製品,1,1,H2,-0.13492,-1.30723,119,0.19113,1
下游股价,建設業,繊維製品,1,3,H1,-0.0799,-0.80173,119,0.42271,1
下游股价,建設業,繊維製品,1,3,H2,-0.01483,-0.08281,117,0.934,1
下游股价,建設業,繊維製品,1,6,H1,0.0762,0.62749,119,0.53034,1
下游股价,建設業,繊維製品,1,6,H2,-0.3092,-1.19833,114,0.23079,1
下游股价,建設業,繊維製品,3,1,H1,-0.02774,-0.67641,119,0.49878,1
下游股价,建設業,繊維製品,3,1,H2,-0.01101,-0.15459,119,0.87714,1
下游股价,建設業,繊維製品,3,3,H1,-0.0587,-0.72038,119,0.47129,1
下游股价,建設業,繊維製品,3,3,H2,-0.09219,-0.53681,117,0.5914,1
下游股价,建設業,繊維製品,3,6,H1,-0.01272,-0.10912,119,0.91311,1
下游股价,建設業,繊維製品,3,6,H2,-0.3031,-1.43751,114,0.15057,1
下游股价,建設業,繊維製品,6,1,H1,0.01337,0.55185,119,0.58105,1
下游股价,建設業,繊維製品,6,1,H2,-0.04452,-0.976,119,0.32906,1
下游股价,建設業,繊維製品,6,3,H1,0.00234,0.03629,119,0.97105,1
下游股价,建設業,繊維製品,6,3,H2,-0.13005,-1.48006,117,0.13886,1
下游股价,建設業,繊維製品,6,6,H1,0.03458,0.34509,119,0.73003,1
下游股价,建設業,繊維製品,6,6,H2,-0.29745,-2.75727,114,0.00583,1
下游股价,卸売業,繊維製品,1,1,H1,0.25557,1.74992,119,0.08013,1
下游股价,卸売業,繊維製品,1,1,H2,-0.13416,-0.63286,119,0.52682,1
下游股价,卸売業,繊維製品,1,3,H1,0.13925,0.54732,119,0.58416,1
下游股价,卸売業,繊維製品,1,3,H2,-0.04243,-0.1401,117,0.88858,1
下游股价,卸売業,繊維製品,1,6,H1,0.63984,1.65044,119,0.09885,1
下游股价,卸売業,繊維製品,1,6,H2,0.16989,0.31063,114,0.75608,1
下游股价,卸売業,繊維製品,3,1,H1,0.03746,0.43268,119,0.66525,1
下游股价,卸売業,繊維製品,3,1,H2,0.01736,0.14316,119,0.88617,1
下游股价,卸売業,繊維製品,3,3,H1,0.07794,0.42802,119,0.66864,1
下游股价,卸売業,繊維製品,3,3,H2,-0.09239,-0.30897,117,0.75734,1
下游股价,卸売業,繊維製品,3,6,H1,0.34731,1.24259,119,0.21402,1
下游股价,卸売業,繊維製品,3,6,H2,0.05194,0.10292,114,0.91803,1
下游股价,卸売業,繊維製品,6,1,H1,0.09635,2.39521,119,0.01661,1
下游股价,卸売業,繊維製品,6,1,H2,0.03471,0.39105,119,0.69576,1
下游股价,卸売業,繊維製品,6,3,H1,0.18138,1.72767,119,0.08405,1
下游股价,卸売業,繊維製品,6,3,H2,0.01006,0.04415,117,0.96478,1
下游股价,卸売業,繊維製品,6,6,H1,0.1416,0.69287,119,0.48839,1
下游股价,卸売業,繊維製品,6,6,H2,0.2505,0.6664,114,0.50515,1
下游股价,小売業,繊維製品,1,1,H1,0.06536,0.70947,119,0.47803,1
下游股价,小売業,繊維製品,1,1,H2,-0.11429,-0.98017,119,0.327,1
下游股价,小売業,繊維製品,1,3,H1,0.0762,0.50057,119,0.61667,1
下游股价,小売業,繊維製品,1,3,H2,-0.18518,-1.08538,117,0.27775,1
下游股价,小売業,繊維製品,1,6,H1,0.05994,0.34546,119,0.72975,1
下游股价,小売業,繊維製品,1,6,H2,-0.37213,-1.00575,114,0.31454,1
下游股价,小売業,繊維製品,3,1,H1,0.01431,0.30028,119,0.76396,1
下游股价,小売業,繊維製品,3,1,H2,-0.07464,-1.13643,119,0.25578,1
下游股价,小売業,繊維製品,3,3,H1,-0.03136,-0.45946,119,0.64591,1
下游股价,小売業,繊維製品,3,3,H2,-0.22604,-1.02128,117,0.30712,1
下游股价,小売業,繊維製品,3,6,H1,0.02488,0.22376,119,0.82294,1
下游股价,小売業,繊維製品,3,6,H2,-0.40687,-1.05848,114,0.28984,1
下游股价,小売業,繊維製品,6,1,H1,0.01096,0.4725,119,0.63657,1
下游股价,小売業,繊維製品,6,1,H2,-0.076,-1.15993,119,0.24608,1
下游股价,小売業,繊維製品,6,3,H1,0.0151,0.28314,119,0.77707,1
下游股价,小売業,繊維製品,6,3,H2,-0.18248,-0.98206,117,0.32607,1
下游股价,小売業,繊維製品,6,6,H1,0.04746,0.62228,119,0.53376,1
下游股价,小売業,繊維製品,6,6,H2,-0.25357,-0.95924,114,0.33744,1
下游股价,輸送用機器,繊維製品,1,1,H1,-0.0539,-0.84596,119,0.39758,1
下游股价,輸送用機器,繊維製品,1,1,H2,0.07891,0.87332,119,0.38249,1
下游股价,輸送用機器,繊維製品,1,3,H1,-0.00143,-0.01582,119,0.98737,1
下游股价,輸送用機器,繊維製品,1,3,H2,0.08198,0.69289,117,0.48838,1
下游股价,輸送用機器,繊維製品,1,6,H1,0.01499,0.15143,119,0.87964,1
下游股价,輸送用機器,繊維製品,1,6,H2,0.17161,0.71993,114,0.47157,1
下游股价,輸送用機器,繊維製品,3,1,H1,0.00991,0.34699,119,0.7286,1
下游股价,輸送用機器,繊維製品,3,1,H2,0.02969,0.59872,119,0.54936,1
下游股价,輸送用機器,繊維製品,3,3,H1,0.06967,1.47984,119,0.13891,1
下游股价,輸送用機器,繊維製品,3,3,H2,0.20429,1.44685,117,0.14794,1
下游股价,輸送用機器,繊維製品,3,6,H1,0.02664,0.37969,119,0.70418,1
下游股价,輸送用機器,繊維製品,3,6,H2,0.28629,0.90599,114,0.36494,1
下游股价,輸送用機器,繊維製品,6,1,H1,-0.00103,-0.06778,119,0.94596,1
下游股价,輸送用機器,繊維製品,6,1,H2,0.05447,1.0843,119,0.27823,1
下游股价,輸送用機器,繊維製品,6,3,H1,0.00981,0.2529,119,0.80035,1
下游股价,輸送用機器,繊維製品,6,3,H2,0.16929,1.13559,117,0.25613,1
下游股价,輸送用機器,繊維製品,6,6,H1,-0.00832,-0.15911,119,0.87358,1
下游股价,輸送用機器,繊維製品,6,6,H2,0.27179,0.96292,114,0.33559,1
下游股价,電気機器,繊維製品,1,1,H1,-0.06251,-0.61826,119,0.5364,1
下游股价,電気機器,繊維製品,1,1,H2,0.0262,0.36851,119,0.71249,1
下游股价,電気機器,繊維製品,1,3,H1,0.10576,0.66587,119,0.50549,1
下游股价,電気機器,繊維製品,1,3,H2,-0.01254,-0.14227,117,0.88687,1
下游股价,電気機器,繊維製品,1,6,H1,0.12915,0.6859,119,0.49277,1
下游股价,電気機器,繊維製品,1,6,H2,0.02858,0.1561,114,0.87596,1
下游股价,電気機器,繊維製品,3,1,H1,0.03604,0.66865,119,0.50372,1
下游股价,電気機器,繊維製品,3,1,H2,-0.00987,-0.21237,119,0.83182,1
下游股价,電気機器,繊維製品,3,3,H1,0.09748,1.30525,119,0.19181,1
下游股价,電気機器,繊維製品,3,3,H2,-0.06058,-0.51514,117,0.60646,1
下游股价,電気機器,繊維製品,3,6,H1,0.10389,0.75885,119,0.44794,1
下游股价,電気機器,繊維製品,3,6,H2,-0.04863,-0.23177,114,0.81672,1
下游股价,電気機器,繊維製品,6,1,H1,0.01113,0.39749,119,0.69101,1
下游股价,電気機器,繊維製品,6,1,H2,0.00347,0.12012,119,0.90439,1
下游股价,電気機器,繊維製品,6,3,H1,0.05194,0.67938,119,0.4969,1
下游股价,電気機器,繊維製品,6,3,H2,-0.02826,-0.29738,117,0.76618,1
下游股价,電気機器,繊維製品,6,6,H1,0.13754,0.91208,119,0.36173,1
下游股价,電気機器,繊維製品,6,6,H2,-0.14211,-0.77669,114,0.43734,1
下游股价,不動産業,証券、商品先物取引業,1,1,H1,0.17293,1.33707,119,0.1812,1
下游股价,不動産業,証券、商品先物取引業,1,1,H2,-0.02703,-0.30134,119,0.76316,1
下游股价,不動産業,証券、商品先物取引業,1,3,H1,0.24322,1.04076,119,0.29798,1
下游股价,不動産業,証券、商品先物取引業,1,3,H2,-0.21062,-1.11185,117,0.2662,1
下游股价,不動産業,証券、商品先物取引業,1,6,H1,0.37606,0.95418,119,0.33999,1
下游股价,不動産業,証券、商品先物取引業,1,6,H2,-0.13255,-0.63765,114,0.5237,1
下游股价,不動産業,証券、商品先物取引業,3,1,H1,0.08566,1.06456,119,0.28707,1
下游股价,不動産業,証券、商品先物取引業,3,1,H2,-0.10112,-1.58701,119,0.11251,1
下游股价,不動産業,証券、商品先物取引業,3,3,H1,0.14544,0.68935,119,0.4906,1
下游股价,不動産業,証券、商品先物取引業,3,3,H2,-0.17058,-1.08906,117,0.27613,1
下游股价,不動産業,証券、商品先物取引業,3,6,H1,0.42383,1.38865,119,0.16494,1
下游股价,不動産業,証券、商品先物取引業,3,6,H2,-0.34907,-1.46519,114,0.14287,1
下游股价,不動産業,証券、商品先物取引業,6,1,H1,0.06324,1.13985,119,0.25435,1
下游股价,不動産業,証券、商品先物取引業,6,1,H2,-0.062,-1.38881,119,0.16489,1
下游股价,不動産業,証券、商品先物取引業,6,3,H1,0.21827,1.7582,119,0.07871,1
下游股价,不動産業,証券、商品先物取引業,6,3,H2,-0.19738,-1.57506,117,0.11524,1
下游股价,不動産業,証券、商品先物取引業,6,6,H1,0.41645,1.98802,119,0.04681,1
下游股价,不動産業,証券、商品先物取引業,6,6,H2,-0.43649,-1.50893,114,0.13132,1
