family,src,target,w,h,L,p_H1,p_H2,slope_H1,slope_H2,t_H1,t_H2,found,rep
外部需求 → 日本,us_ord_cap,T9,6,6,6,0.001,0.3796,-0.4292,-0.1877,-3.2773,-0.8787,True,False
外部需求 → 日本,us_ord_cap,その他製品,1,1,0,0.8045,0.6475,0.0042,-0.0065,0.2475,-0.4572,False,False
外部需求 → 日本,us_ord_cap,その他製品,1,1,3,0.5206,0.02,-0.0127,-0.0316,-0.6424,-2.3271,False,False
外部需求 → 日本,us_ord_cap,その他製品,1,1,6,0.5604,0.7761,0.011,-0.0044,0.5822,-0.2844,False,False
外部需求 → 日本,us_ord_cap,その他製品,1,3,0,0.9244,0.421,0.0026,0.0189,0.0949,0.8046,False,False
外部需求 → 日本,us_ord_cap,その他製品,1,3,3,0.4309,0.6451,0.0185,-0.0096,0.7876,-0.4606,False,False
外部需求 → 日本,us_ord_cap,その他製品,1,3,6,0.9462,0.8907,-0.0017,-0.0022,-0.0675,-0.1374,False,False
外部需求 → 日本,us_ord_cap,その他製品,1,6,0,0.4763,0.8592,0.0204,0.0045,0.7122,0.1773,False,False
外部需求 → 日本,us_ord_cap,その他製品,1,6,3,0.6424,0.7658,0.014,-0.0085,0.4643,-0.2979,False,False
外部需求 → 日本,us_ord_cap,その他製品,1,6,6,0.852,0.8841,-0.0054,-0.0041,-0.1866,-0.1457,False,False
外部需求 → 日本,us_ord_cap,その他製品,3,1,0,0.9139,0.4892,0.0016,0.0113,0.1081,0.6917,False,False
外部需求 → 日本,us_ord_cap,その他製品,3,1,3,0.2704,0.3763,0.0153,-0.0151,1.1021,-0.8847,False,False
外部需求 → 日本,us_ord_cap,その他製品,3,1,6,0.7672,0.8257,-0.0043,0.0035,-0.296,0.2202,False,False
外部需求 → 日本,us_ord_cap,その他製品,3,3,0,0.6877,0.9657,0.0162,0.0014,0.402,0.043,False,False
外部需求 → 日本,us_ord_cap,その他製品,3,3,3,0.0943,0.7635,0.0576,0.0104,1.673,0.3009,False,False
外部需求 → 日本,us_ord_cap,その他製品,3,3,6,0.419,0.5478,-0.0275,0.0173,-0.8082,0.601,False,False
外部需求 → 日本,us_ord_cap,その他製品,3,6,0,0.0994,0.8075,0.0767,0.0138,1.6479,0.2437,False,False
外部需求 → 日本,us_ord_cap,その他製品,3,6,3,0.5591,0.7347,0.0305,0.0187,0.5842,0.3389,False,False
外部需求 → 日本,us_ord_cap,その他製品,3,6,6,0.9687,0.2162,0.0016,0.0575,0.0393,1.2368,False,False
外部需求 → 日本,us_ord_cap,その他製品,6,1,0,0.2525,0.8576,0.0095,-0.0026,1.1443,-0.1794,False,False
外部需求 → 日本,us_ord_cap,その他製品,6,1,3,0.5707,0.5119,0.006,-0.0123,0.5671,-0.6558,False,False
外部需求 → 日本,us_ord_cap,その他製品,6,1,6,0.7878,0.9368,-0.0028,0.0012,-0.2692,0.0793,False,False
外部需求 → 日本,us_ord_cap,その他製品,6,3,0,0.0444,0.7756,0.0423,0.0123,2.0106,0.2851,False,False
外部需求 → 日本,us_ord_cap,その他製品,6,3,3,0.6283,0.7134,0.0134,0.0149,0.4842,0.3673,False,False
外部需求 → 日本,us_ord_cap,その他製品,6,3,6,0.9714,0.2942,-0.0008,0.0311,-0.0358,1.0489,False,False
外部需求 → 日本,us_ord_cap,その他製品,6,6,0,0.2295,0.7918,0.0574,0.0212,1.2016,0.264,False,False
外部需求 → 日本,us_ord_cap,その他製品,6,6,3,0.7522,0.472,0.014,0.0449,0.3157,0.7192,False,False
外部需求 → 日本,us_ord_cap,その他製品,6,6,6,0.8726,0.2213,0.0067,0.0652,0.1604,1.2231,False,False
外部需求 → 日本,us_ord_cap,その他金融業,1,1,0,0.339,0.018,-0.047,-0.0401,-0.9562,-2.3653,False,False
外部需求 → 日本,us_ord_cap,その他金融業,1,1,3,0.3956,0.2235,-0.0435,-0.0205,-0.8495,-1.2173,False,False
外部需求 → 日本,us_ord_cap,その他金融業,1,1,6,0.3159,0.8453,-0.057,0.0042,-1.003,0.1951,False,False
外部需求 → 日本,us_ord_cap,その他金融業,1,3,0,0.6912,0.3014,-0.0322,0.0261,-0.3972,1.0335,False,False
外部需求 → 日本,us_ord_cap,その他金融業,1,3,3,0.7155,0.3298,0.03,-0.0227,0.3645,-0.9745,False,False
外部需求 → 日本,us_ord_cap,その他金融業,1,3,6,0.6666,0.4273,-0.0284,-0.0165,-0.4308,-0.7939,False,False
外部需求 → 日本,us_ord_cap,その他金融業,1,6,0,0.7201,0.9608,-0.0298,-0.0015,-0.3583,-0.0492,False,False
外部需求 → 日本,us_ord_cap,その他金融業,1,6,3,0.9113,0.2778,-0.0085,-0.0329,-0.1115,-1.0852,False,False
外部需求 → 日本,us_ord_cap,その他金融業,1,6,6,0.6599,0.9534,-0.0328,0.0015,-0.44,0.0585,False,False
外部需求 → 日本,us_ord_cap,その他金融業,3,1,0,0.4469,0.2501,-0.045,0.0255,-0.7605,1.1501,False,False
外部需求 → 日本,us_ord_cap,その他金融業,3,1,3,0.7138,0.3734,0.0196,-0.0215,0.3667,-0.8901,False,False
外部需求 → 日本,us_ord_cap,その他金融業,3,1,6,0.5388,0.4511,-0.0288,-0.0158,-0.6146,-0.7536,False,False
外部需求 → 日本,us_ord_cap,その他金融業,3,3,0,0.3948,0.0127,-0.0933,0.07,-0.851,2.4927,False,False
外部需求 → 日本,us_ord_cap,その他金融業,3,3,3,0.5108,0.4687,0.0612,-0.026,0.6576,-0.7246,False,False
外部需求 → 日本,us_ord_cap,その他金融業,3,3,6,0.8286,0.7006,-0.0218,-0.0123,-0.2166,-0.3846,False,False
外部需求 → 日本,us_ord_cap,その他金融業,3,6,0,0.5745,0.4199,-0.0648,0.0388,-0.5614,0.8066,False,False
外部需求 → 日本,us_ord_cap,その他金融業,3,6,3,0.8413,0.5103,0.0258,-0.0342,0.2003,-0.6584,False,False
外部需求 → 日本,us_ord_cap,その他金融業,3,6,6,0.7026,0.3324,-0.0494,-0.0475,-0.3818,-0.9693,False,False
外部需求 → 日本,us_ord_cap,その他金融業,6,1,0,0.6658,0.9383,-0.0184,-0.0013,-0.432,-0.0774,False,False
外部需求 → 日本,us_ord_cap,その他金融業,6,1,3,0.8942,0.1533,-0.004,-0.0314,-0.133,-1.428,False,False
外部需求 → 日本,us_ord_cap,その他金融業,6,1,6,0.7132,0.6827,-0.0125,-0.0067,-0.3676,-0.4088,False,False
外部需求 → 日本,us_ord_cap,その他金融業,6,3,0,0.7615,0.219,-0.0217,0.0428,-0.3035,1.2291,False,False
外部需求 → 日本,us_ord_cap,その他金融業,6,3,3,0.6043,0.3598,0.0281,-0.0369,0.5182,-0.9158,False,False
外部需求 → 日本,us_ord_cap,その他金融業,6,3,6,0.7947,0.2974,-0.0176,-0.0361,-0.2602,-1.042,False,False
外部需求 → 日本,us_ord_cap,その他金融業,6,6,0,0.8353,0.9575,-0.0183,0.0034,-0.208,0.0533,False,False
外部需求 → 日本,us_ord_cap,その他金融業,6,6,3,0.9811,0.1829,0.0022,-0.0804,0.0237,-1.3319,False,False
外部需求 → 日本,us_ord_cap,その他金融業,6,6,6,0.539,0.2744,0.076,-0.0527,0.6143,-1.0929,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,1,1,0,0.7329,0.1972,-0.0094,0.0367,-0.3413,1.2897,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,1,1,3,0.3412,0.4149,-0.0262,0.0197,-0.9517,0.8153,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,1,1,6,0.2338,0.3829,-0.0295,0.0262,-1.1907,0.8726,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,1,3,0,0.8955,0.7019,-0.0057,-0.0122,-0.1313,-0.3828,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,1,3,3,0.8084,0.9275,0.0091,-0.0033,0.2425,-0.091,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,1,3,6,0.274,0.7162,0.0361,0.0129,1.0938,0.3635,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,1,6,0,0.96,0.6913,0.0024,0.0169,0.0501,0.3971,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,1,6,3,0.3097,0.8425,0.0466,-0.0094,1.0159,-0.1987,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,1,6,6,0.718,0.201,0.0151,0.0522,0.3611,1.2787,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,3,1,0,0.7653,0.951,-0.0076,-0.0017,-0.2985,-0.0615,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,3,1,3,0.7415,0.7313,0.0064,0.0107,0.3298,0.3434,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,3,1,6,0.1,0.9053,0.0294,-0.0043,1.6446,-0.119,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,3,3,0,0.5387,0.6256,-0.0342,0.0182,-0.6148,0.4879,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,3,3,3,0.9842,0.4217,0.001,0.0248,0.0199,0.8036,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,3,3,6,0.0809,0.4081,0.0725,0.048,1.7454,0.8272,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,3,6,0,0.6089,0.0971,-0.037,0.066,-0.5116,1.6589,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,3,6,3,0.2833,0.3286,0.0703,0.0624,1.0729,0.977,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,3,6,6,0.959,0.1033,-0.0036,0.1323,-0.0514,1.6292,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,6,1,0,0.8959,0.7848,-0.0022,0.006,-0.1308,0.273,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,6,1,3,0.2757,0.6995,0.0178,0.0083,1.0901,0.386,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,6,1,6,0.6688,0.2189,0.0059,0.0322,0.4278,1.2294,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,6,3,0,0.4945,0.2061,-0.0249,0.0381,-0.6831,1.2645,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,6,3,3,0.3394,0.1309,0.0363,0.0602,0.9553,1.5105,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,6,3,6,0.9552,0.1405,-0.0022,0.0725,-0.0561,1.4738,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,6,6,0,0.8859,0.0535,0.0091,0.1092,0.1435,1.9307,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,6,6,3,0.6144,0.044,0.0317,0.1615,0.5039,2.0139,False,False
外部需求 → 日本,us_ord_cap,ガラス・土石製品,6,6,6,0.3111,0.1521,-0.0626,0.0975,-1.013,1.4321,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,1,1,0,0.6235,0.1975,0.0224,-0.0474,0.4909,-1.2888,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,1,1,3,0.6111,0.9202,-0.0239,-0.0034,-0.5086,-0.1002,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,1,1,6,0.0127,0.716,-0.1123,0.0142,-2.4928,0.3638,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,1,3,0,0.5509,0.5091,0.0399,-0.0232,0.5964,-0.6602,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,1,3,3,0.0741,0.1779,0.1109,0.0537,1.7862,1.3473,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,1,3,6,0.7584,0.7029,0.0217,0.0188,0.3076,0.3814,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,1,6,0,0.0252,0.6069,0.1501,0.0272,2.2384,0.5145,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,1,6,3,0.0583,0.1797,0.1308,0.0762,1.8936,1.3418,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,1,6,6,0.846,0.5416,0.017,-0.0239,0.1942,-0.6103,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,3,1,0,0.4579,0.4884,0.0293,-0.0203,0.7423,-0.6928,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,3,1,3,0.0118,0.0446,0.0749,0.0682,2.5178,2.0083,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,3,1,6,0.7186,0.6957,0.016,0.0141,0.3603,0.3912,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,3,3,0,0.2327,0.6342,0.0749,0.0306,1.1934,0.4758,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,3,3,3,0.061,0.0,0.0992,0.2335,1.8737,4.2718,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,3,3,6,0.4623,0.1981,0.0706,-0.0822,0.7351,-1.2871,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,3,6,0,0.016,0.0004,0.1817,0.2612,2.4086,3.5646,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,3,6,3,0.1851,0.0697,0.1774,0.1499,1.3252,1.8137,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,3,6,6,0.0522,0.0431,0.1672,-0.1661,1.9417,-2.0229,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,6,1,0,0.009,0.1948,0.0537,0.0434,2.6124,1.2964,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,6,1,3,0.0158,0.0917,0.0586,0.0632,2.4139,1.6863,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,6,1,6,0.8897,0.4538,0.0039,-0.0225,0.1387,-0.7492,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,6,3,0,0.0085,0.0,0.1009,0.2263,2.631,4.3369,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,6,3,3,0.1307,0.0118,0.0947,0.124,1.5115,2.5195,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,6,3,6,0.0313,0.0108,0.0832,-0.1485,2.1527,-2.5502,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,6,6,0,0.0054,0.0,0.2036,0.3491,2.781,5.4118,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,6,6,3,0.0359,0.88,0.1817,-0.0126,2.0986,-0.1509,False,False
外部需求 → 日本,us_ord_cap,ゴム製品,6,6,6,0.0119,0.1278,0.1392,-0.15,2.5159,-1.5229,False,False
外部需求 → 日本,us_ord_cap,サービス業,1,1,0,0.7433,0.2234,0.0072,-0.0348,0.3275,-1.2175,False,False
外部需求 → 日本,us_ord_cap,サービス業,1,1,3,0.8217,0.0279,0.0051,-0.0568,0.2254,-2.1991,False,False
外部需求 → 日本,us_ord_cap,サービス業,1,1,6,0.4138,0.4677,0.0238,-0.0237,0.8173,-0.7263,False,False
外部需求 → 日本,us_ord_cap,サービス業,1,3,0,0.2385,0.2769,0.0484,0.0425,1.1788,1.0872,False,False
外部需求 → 日本,us_ord_cap,サービス業,1,3,3,0.7304,0.5102,-0.0115,-0.0255,-0.3447,-0.6585,False,False
外部需求 → 日本,us_ord_cap,サービス業,1,3,6,0.4658,0.4771,-0.0246,0.0258,-0.7293,0.711,False,False
外部需求 → 日本,us_ord_cap,サービス業,1,6,0,0.4201,0.9455,0.0395,-0.0029,0.8063,-0.0684,False,False
外部需求 → 日本,us_ord_cap,サービス業,1,6,3,0.424,0.9751,-0.0346,0.0015,-0.7996,0.0312,False,False
外部需求 → 日本,us_ord_cap,サービス業,1,6,6,0.9771,0.5186,0.0011,-0.0264,0.0287,-0.6456,False,False
外部需求 → 日本,us_ord_cap,サービス業,3,1,0,0.0763,0.2802,0.0394,0.0301,1.7726,1.0799,False,False
外部需求 → 日本,us_ord_cap,サービス業,3,1,3,0.8556,0.2474,-0.0036,-0.035,-0.182,-1.1568,False,False
外部需求 → 日本,us_ord_cap,サービス業,3,1,6,0.3586,0.2169,-0.0209,0.0316,-0.9181,1.2349,False,False
外部需求 → 日本,us_ord_cap,サービス業,3,3,0,0.0581,0.9133,0.0978,-0.0047,1.8948,-0.1089,False,False
外部需求 → 日本,us_ord_cap,サービス業,3,3,3,0.9985,0.8632,-0.0001,-0.0098,-0.0019,-0.1723,False,False
外部需求 → 日本,us_ord_cap,サービス業,3,3,6,0.5425,0.9229,-0.0295,-0.0052,-0.609,-0.0968,False,False
外部需求 → 日本,us_ord_cap,サービス業,3,6,0,0.1841,0.7362,0.0969,-0.0206,1.3283,-0.3369,False,False
外部需求 → 日本,us_ord_cap,サービス業,3,6,3,0.6445,0.7068,-0.0289,-0.0248,-0.4614,-0.3761,False,False
外部需求 → 日本,us_ord_cap,サービス業,3,6,6,0.6676,0.5567,0.0282,-0.0532,0.4294,-0.5878,False,False
外部需求 → 日本,us_ord_cap,サービス業,6,1,0,0.3626,0.8902,0.0162,-0.0027,0.9104,-0.1381,False,False
外部需求 → 日本,us_ord_cap,サービス業,6,1,3,0.3883,0.6758,-0.0135,-0.0119,-0.8627,-0.4183,False,False
外部需求 → 日本,us_ord_cap,サービス業,6,1,6,0.7996,0.4499,0.0036,-0.0241,0.2539,-0.7555,False,False
外部需求 → 日本,us_ord_cap,サービス業,6,3,0,0.1706,0.767,0.0521,-0.0139,1.3703,-0.2963,False,False
外部需求 → 日本,us_ord_cap,サービス業,6,3,3,0.6737,0.5571,-0.015,-0.0308,-0.4211,-0.5871,False,False
外部需求 → 日本,us_ord_cap,サービス業,6,3,6,0.4447,0.5333,0.0223,-0.0412,0.7643,-0.623,False,False
外部需求 → 日本,us_ord_cap,サービス業,6,6,0,0.5198,0.4354,0.0378,-0.0583,0.6437,-0.78,False,False
外部需求 → 日本,us_ord_cap,サービス業,6,6,3,0.8969,0.4373,0.0065,-0.0829,0.1296,-0.7767,False,False
外部需求 → 日本,us_ord_cap,サービス業,6,6,6,0.5406,0.225,0.0279,-0.0876,0.6119,-1.2133,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,1,1,0,0.6,0.4751,-0.026,-0.0325,-0.5244,-0.7142,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,1,1,3,0.2902,0.7403,0.0619,-0.0131,1.0576,-0.3314,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,1,1,6,0.2812,0.6653,-0.064,0.0165,-1.0776,0.4326,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,1,3,0,0.4548,0.3307,-0.0535,0.0494,-0.7475,0.9726,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,1,3,3,0.3869,0.2604,0.0714,-0.0533,0.8653,-1.1255,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,1,3,6,0.4907,0.6524,-0.0393,0.0241,-0.6892,0.4505,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,1,6,0,0.9274,0.7101,0.0108,-0.0254,0.0912,-0.3717,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,1,6,3,0.7617,0.6127,0.0291,-0.0212,0.3032,-0.5063,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,1,6,6,0.2564,0.8798,0.0873,-0.0075,1.1349,-0.1512,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,3,1,0,0.5398,0.4017,-0.035,0.0331,-0.6131,0.8386,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,3,1,3,0.2343,0.1622,0.0565,-0.0522,1.1892,-1.3976,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,3,1,6,0.64,0.4552,-0.0224,0.034,-0.4677,0.7468,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,3,3,0,0.6713,0.1685,0.0567,0.1134,0.4244,1.377,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,3,3,3,0.8882,0.0596,-0.0155,-0.099,-0.1405,-1.8835,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,3,3,6,0.2543,0.4945,0.0914,0.0595,1.1399,0.6831,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,3,6,0,0.8812,0.8369,0.0291,0.0208,0.1495,0.2059,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,3,6,3,0.6429,0.4624,0.0658,-0.046,0.4636,-0.735,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,3,6,6,0.0433,0.6646,0.2325,-0.0276,2.0207,-0.4335,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,6,1,0,0.7656,0.7477,0.0127,-0.0131,0.2982,-0.3216,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,6,1,3,0.552,0.6177,0.0194,-0.0148,0.5948,-0.4991,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,6,1,6,0.2698,0.8117,0.0362,-0.0076,1.1036,-0.2383,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,6,3,0,0.7948,0.8439,0.0257,0.0151,0.2601,0.1969,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,6,3,3,0.5878,0.6224,0.0417,-0.0254,0.5421,-0.4925,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,6,3,6,0.0494,0.876,0.1185,-0.0084,1.965,-0.156,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,6,6,0,0.6876,0.853,0.0556,-0.0126,0.4021,-0.1853,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,6,6,3,0.1961,0.3561,0.1533,-0.0604,1.2928,-0.9229,False,False
外部需求 → 日本,us_ord_cap,パルプ・紙,6,6,6,0.1981,0.7099,0.107,0.0244,1.2871,0.372,False,False
外部需求 → 日本,us_ord_cap,不動産業,1,1,0,0.7594,0.0727,0.0168,-0.0528,0.3062,-1.7949,False,False
外部需求 → 日本,us_ord_cap,不動産業,1,1,3,0.6278,0.1136,-0.0199,-0.0404,-0.4848,-1.5822,False,False
外部需求 → 日本,us_ord_cap,不動産業,1,1,6,0.4704,0.0342,-0.0384,-0.0467,-0.7219,-2.1181,False,False
外部需求 → 日本,us_ord_cap,不動産業,1,3,0,0.8476,0.6627,0.0143,0.0155,0.1921,0.4361,False,False
外部需求 → 日本,us_ord_cap,不動産業,1,3,3,0.7319,0.1739,-0.0269,-0.0348,-0.3426,-1.3599,False,False
外部需求 → 日本,us_ord_cap,不動産業,1,3,6,0.4766,0.1094,-0.0466,0.0379,-0.7118,1.6008,False,False
外部需求 → 日本,us_ord_cap,不動産業,1,6,0,0.9401,0.3446,0.0077,-0.0306,0.0751,-0.9451,False,False
外部需求 → 日本,us_ord_cap,不動産業,1,6,3,0.4497,0.7467,-0.0565,0.01,-0.7559,0.323,False,False
外部需求 → 日本,us_ord_cap,不動産業,1,6,6,0.9716,0.2347,-0.0023,0.0414,-0.0356,1.1883,False,False
外部需求 → 日本,us_ord_cap,不動産業,3,1,0,0.7367,0.3773,0.0195,0.0268,0.3362,0.883,False,False
外部需求 → 日本,us_ord_cap,不動産業,3,1,3,0.8199,0.3815,-0.0103,-0.0235,-0.2276,-0.8752,False,False
外部需求 → 日本,us_ord_cap,不動産業,3,1,6,0.2748,0.0593,-0.0389,0.0376,-1.0921,1.8858,False,False
外部需求 → 日本,us_ord_cap,不動産業,3,3,0,0.8493,0.3791,-0.0202,0.0399,-0.1901,0.8795,False,False
外部需求 → 日本,us_ord_cap,不動産業,3,3,3,0.544,0.1778,-0.0551,-0.0492,-0.6068,-1.3476,False,False
外部需求 → 日本,us_ord_cap,不動産業,3,3,6,0.93,0.0406,-0.0069,0.0977,-0.0878,2.0473,False,False
外部需求 → 日本,us_ord_cap,不動産業,3,6,0,0.6119,0.5641,-0.0692,-0.0326,-0.5074,-0.5768,False,False
外部需求 → 日本,us_ord_cap,不動産業,3,6,3,0.5887,0.1998,-0.0685,0.065,-0.5407,1.282,False,False
外部需求 → 日本,us_ord_cap,不動産業,3,6,6,0.9945,0.6516,0.0009,0.0304,0.0069,0.4515,False,False
外部需求 → 日本,us_ord_cap,不動産業,6,1,0,0.9153,0.9801,0.0042,0.0006,0.1064,0.0249,False,False
外部需求 → 日本,us_ord_cap,不動産業,6,1,3,0.3297,0.5551,-0.0246,0.0121,-0.9747,0.5901,False,False
外部需求 → 日本,us_ord_cap,不動産業,6,1,6,0.9926,0.2436,-0.0003,0.0196,-0.0093,1.166,False,False
外部需求 → 日本,us_ord_cap,不動産業,6,3,0,0.4985,0.9034,-0.0449,0.0053,-0.6769,0.1213,False,False
外部需求 → 日本,us_ord_cap,不動産業,6,3,3,0.6975,0.3586,-0.0245,0.0351,-0.3887,0.9181,False,False
外部需求 → 日本,us_ord_cap,不動産業,6,3,6,0.9594,0.2601,0.0033,0.0565,0.051,1.126,False,False
外部需求 → 日本,us_ord_cap,不動産業,6,6,0,0.457,0.5812,-0.0697,0.0331,-0.7438,0.5517,False,False
外部需求 → 日本,us_ord_cap,不動産業,6,6,3,0.828,0.2937,-0.0227,0.0691,-0.2173,1.0501,False,False
外部需求 → 日本,us_ord_cap,不動産業,6,6,6,0.9038,0.852,0.0169,0.0136,0.1209,0.1866,False,False
外部需求 → 日本,us_ord_cap,保険業,1,1,0,0.8134,0.3041,0.0097,-0.0312,0.236,-1.0276,False,False
外部需求 → 日本,us_ord_cap,保険業,1,1,3,0.2963,0.0435,-0.0443,-0.0655,-1.0444,-2.0192,False,False
外部需求 → 日本,us_ord_cap,保険業,1,1,6,0.6737,0.0537,-0.0195,-0.0673,-0.421,-1.9293,False,False
外部需求 → 日本,us_ord_cap,保険業,1,3,0,0.9327,0.753,0.0041,0.0145,0.0844,0.3147,False,False
外部需求 → 日本,us_ord_cap,保険業,1,3,3,0.5972,0.7174,0.0306,-0.0155,0.5284,-0.362,False,False
外部需求 → 日本,us_ord_cap,保険業,1,3,6,0.5034,0.337,0.0393,-0.041,0.6692,-0.96,False,False
外部需求 → 日本,us_ord_cap,保険業,1,6,0,0.6039,0.9374,0.0415,-0.0033,0.5188,-0.0786,False,False
外部需求 → 日本,us_ord_cap,保険業,1,6,3,0.4183,0.3607,0.0732,-0.0336,0.8093,-0.914,False,False
外部需求 → 日本,us_ord_cap,保険業,1,6,6,0.1474,0.8441,0.1112,0.0075,1.4489,0.1966,False,False
外部需求 → 日本,us_ord_cap,保険業,3,1,0,0.897,0.6596,-0.004,0.016,-0.1295,0.4404,False,False
外部需求 → 日本,us_ord_cap,保険業,3,1,3,0.5341,0.9023,0.0255,-0.004,0.6217,-0.1227,False,False
外部需求 → 日本,us_ord_cap,保険業,3,1,6,0.4061,0.3734,0.0289,-0.0324,0.8307,-0.8901,False,False
外部需求 → 日本,us_ord_cap,保険業,3,3,0,0.6498,0.4105,-0.0362,-0.0458,-0.454,-0.823,False,False
