family,lead,target,w,tgt,half,slope,t,n,p,hit
US→JP,OIH,その他製品,1,1-5,H2,-0.00801,-0.88896,2450,0.37402,0.49469
US→JP,OIH,その他金融業,1,1-5,H2,0.01578,1.27971,2450,0.20065,0.49224
US→JP,OIH,ガラス・土石製品,1,1-5,H2,0.01833,1.35523,2450,0.17534,0.51061
US→JP,OIH,ゴム製品,1,1-5,H2,-0.00826,-0.38264,2450,0.70199,0.49143
US→JP,OIH,サービス業,1,1-5,H2,-0.00357,-0.24041,2450,0.81001,0.49837
US→JP,OIH,パルプ・紙,1,1-5,H2,0.00315,0.13978,2450,0.88884,0.49673
US→JP,OIH,不動産業,1,1-5,H2,0.01988,1.2025,2450,0.22917,0.50612
US→JP,OIH,保険業,1,1-5,H2,0.01699,0.83441,2450,0.40405,0.49918
US→JP,OIH,化学,1,1-5,H2,-0.01097,-1.3493,2450,0.17724,0.4849
US→JP,OIH,医薬品,1,1-5,H2,-0.02298,-1.26711,2450,0.20512,0.49143
US→JP,OIH,卸売業,1,1-5,H2,0.01535,2.25003,2450,0.02445,0.50408
US→JP,OIH,小売業,1,1-5,H2,-0.017,-1.2539,2450,0.20988,0.49592
US→JP,OIH,建設業,1,1-5,H2,0.00216,0.18364,2450,0.85429,0.47673
US→JP,OIH,情報・通信業,1,1-5,H2,-0.04885,-2.88341,2450,0.00393,0.47918
US→JP,OIH,機械,1,1-5,H2,0.02354,1.88905,2450,0.05889,0.50939
US→JP,OIH,水産・農林業,1,1-5,H2,0.0214,1.07487,2450,0.28243,0.5102
US→JP,OIH,海運業,1,1-5,H2,0.09285,2.26313,2450,0.02363,0.51796
US→JP,OIH,石油・石炭製品,1,1-5,H2,0.01804,0.5302,2450,0.59597,0.49878
US→JP,OIH,精密機器,1,1-5,H2,-0.01051,-0.84416,2450,0.39858,0.51224
US→JP,OIH,繊維製品,1,1-5,H2,0.01552,1.08545,2450,0.27772,0.51429
US→JP,OIH,証券、商品先物取引業,1,1-5,H2,0.02876,1.61805,2450,0.10565,0.50531
US→JP,OIH,輸送用機器,1,1-5,H2,0.02363,1.31022,2450,0.19012,0.50735
US→JP,OIH,金属製品,1,1-5,H2,0.0065,0.57755,2450,0.56357,0.49224
US→JP,OIH,鉄鋼,1,1-5,H2,0.02972,1.52265,2450,0.12785,0.50204
US→JP,OIH,鉱業,1,1-5,H2,0.08084,2.75073,2450,0.00595,0.51429
US→JP,OIH,銀行業,1,1-5,H2,0.04749,2.1508,2450,0.03149,0.52204
US→JP,OIH,電気・ガス業,1,1-5,H2,-0.02629,-1.10172,2450,0.27059,0.49061
US→JP,OIH,電気機器,1,1-5,H2,-0.01023,-0.69596,2450,0.48645,0.49184
US→JP,OIH,非鉄金属,1,1-5,H2,0.04326,1.7878,2450,0.07381,0.50327
US→JP,OIH,食料品,1,1-5,H2,-0.03563,-2.08143,2450,0.03739,0.50245
US→JP,MOO,その他製品,1,1-5,H2,-0.02005,-0.72579,2450,0.46797,0.4898
US→JP,MOO,その他金融業,1,1-5,H2,0.02183,0.57063,2450,0.56825,0.49224
US→JP,MOO,ガラス・土石製品,1,1-5,H2,0.0346,0.8248,2450,0.40949,0.50163
US→JP,MOO,ゴム製品,1,1-5,H2,-0.06846,-1.06233,2450,0.28809,0.49224
US→JP,MOO,サービス業,1,1-5,H2,0.01543,0.35598,2450,0.72186,0.5
US→JP,MOO,パルプ・紙,1,1-5,H2,0.02257,0.3524,2450,0.72454,0.50327
US→JP,MOO,不動産業,1,1-5,H2,0.08764,2.17058,2450,0.02996,0.49878
US→JP,MOO,保険業,1,1-5,H2,0.12226,2.02101,2450,0.04328,0.50571
US→JP,MOO,化学,1,1-5,H2,-0.03614,-1.35548,2450,0.17527,0.49061
US→JP,MOO,医薬品,1,1-5,H2,-0.06654,-1.28488,2450,0.19884,0.4849
US→JP,MOO,卸売業,1,1-5,H2,0.03321,1.6981,2450,0.08949,0.49918
US→JP,MOO,小売業,1,1-5,H2,-0.06759,-1.74986,2450,0.08014,0.49673
US→JP,MOO,建設業,1,1-5,H2,0.03567,0.88687,2450,0.37515,0.49469
US→JP,MOO,情報・通信業,1,1-5,H2,-0.08894,-1.76514,2450,0.07754,0.49796
US→JP,MOO,機械,1,1-5,H2,0.03022,0.90412,2450,0.36593,0.50531
US→JP,MOO,水産・農林業,1,1-5,H2,0.01904,0.345,2450,0.73009,0.49224
US→JP,MOO,海運業,1,1-5,H2,0.13163,1.19941,2450,0.23037,0.5049
US→JP,MOO,石油・石炭製品,1,1-5,H2,0.16475,1.78214,2450,0.07473,0.5102
US→JP,MOO,精密機器,1,1-5,H2,-0.0333,-0.92066,2450,0.35723,0.49837
US→JP,MOO,繊維製品,1,1-5,H2,-0.00137,-0.03496,2450,0.97211,0.50204
US→JP,MOO,証券、商品先物取引業,1,1-5,H2,0.06144,1.25755,2450,0.20856,0.49959
US→JP,MOO,輸送用機器,1,1-5,H2,-0.04715,-0.95429,2450,0.33994,0.50245
US→JP,MOO,金属製品,1,1-5,H2,0.00274,0.08237,2450,0.93435,0.50531
US→JP,MOO,鉄鋼,1,1-5,H2,0.04393,0.86555,2450,0.38674,0.50204
US→JP,MOO,鉱業,1,1-5,H2,0.26435,3.24687,2450,0.00117,0.53306
US→JP,MOO,銀行業,1,1-5,H2,0.12633,1.84758,2450,0.06466,0.50408
US→JP,MOO,電気・ガス業,1,1-5,H2,0.01599,0.24247,2450,0.80841,0.49633
US→JP,MOO,電気機器,1,1-5,H2,0.01126,0.26361,2450,0.79208,0.5098
US→JP,MOO,非鉄金属,1,1-5,H2,0.04139,0.60066,2450,0.54807,0.49755
US→JP,MOO,食料品,1,1-5,H2,-0.0838,-1.94764,2450,0.05146,0.48122
US→JP,PBJ,その他製品,1,1-5,H2,-0.00894,-0.39315,2450,0.69421,0.49878
US→JP,PBJ,その他金融業,1,1-5,H2,-0.01539,-0.50769,2450,0.61167,0.49878
US→JP,PBJ,ガラス・土石製品,1,1-5,H2,-0.01962,-0.5367,2450,0.59148,0.49102
US→JP,PBJ,ゴム製品,1,1-5,H2,0.04312,0.84971,2450,0.39549,0.50204
US→JP,PBJ,サービス業,1,1-5,H2,-0.00943,-0.27083,2450,0.78652,0.49837
US→JP,PBJ,パルプ・紙,1,1-5,H2,0.00331,0.05827,2450,0.95354,0.50327
US→JP,PBJ,不動産業,1,1-5,H2,0.04867,1.33252,2450,0.18269,0.50694
US→JP,PBJ,保険業,1,1-5,H2,-0.00531,-0.10651,2450,0.91518,0.50245
US→JP,PBJ,化学,1,1-5,H2,-0.02168,-1.01964,2450,0.3079,0.50449
US→JP,PBJ,医薬品,1,1-5,H2,-0.00222,-0.04807,2450,0.96166,0.49959
US→JP,PBJ,卸売業,1,1-5,H2,0.00724,0.4435,2450,0.6574,0.49592
US→JP,PBJ,小売業,1,1-5,H2,0.03738,1.16984,2450,0.24206,0.51796
US→JP,PBJ,建設業,1,1-5,H2,0.11521,3.56455,2450,0.00036,0.51837
US→JP,PBJ,情報・通信業,1,1-5,H2,-0.03567,-0.80123,2450,0.423,0.50367
US→JP,PBJ,機械,1,1-5,H2,-0.01114,-0.37362,2450,0.70869,0.50286
US→JP,PBJ,水産・農林業,1,1-5,H2,0.06935,1.52761,2450,0.12661,0.51184
US→JP,PBJ,海運業,1,1-5,H2,-0.07768,-0.81939,2450,0.41257,0.48204
US→JP,PBJ,石油・石炭製品,1,1-5,H2,-0.1195,-1.52066,2450,0.12834,0.48816
US→JP,PBJ,精密機器,1,1-5,H2,-0.03377,-1.03995,2450,0.29836,0.50082
US→JP,PBJ,繊維製品,1,1-5,H2,0.00159,0.04449,2450,0.96451,0.50612
US→JP,PBJ,証券、商品先物取引業,1,1-5,H2,-0.06149,-1.4676,2450,0.14221,0.48082
US→JP,PBJ,輸送用機器,1,1-5,H2,-0.05378,-1.29624,2450,0.19489,0.50082
US→JP,PBJ,金属製品,1,1-5,H2,-0.02008,-0.75045,2450,0.45299,0.49714
US→JP,PBJ,鉄鋼,1,1-5,H2,-0.07267,-1.63242,2450,0.10259,0.48327
US→JP,PBJ,鉱業,1,1-5,H2,-0.04672,-0.64091,2450,0.52158,0.49959
US→JP,PBJ,銀行業,1,1-5,H2,0.022,0.38459,2450,0.70054,0.49755
US→JP,PBJ,電気・ガス業,1,1-5,H2,0.04406,0.77201,2450,0.44011,0.50286
US→JP,PBJ,電気機器,1,1-5,H2,-0.00595,-0.16218,2450,0.87116,0.51306
US→JP,PBJ,非鉄金属,1,1-5,H2,-0.05261,-0.8253,2450,0.4092,0.49837
US→JP,PBJ,食料品,1,1-5,H2,0.01803,0.44873,2450,0.65362,0.51796
US→JP,VNQ,その他製品,1,1-5,H2,-0.00074,-0.0388,2450,0.96905,0.5
US→JP,VNQ,その他金融業,1,1-5,H2,0.0246,0.89253,2450,0.37211,0.50163
US→JP,VNQ,ガラス・土石製品,1,1-5,H2,-0.03754,-1.24111,2450,0.21457,0.4898
US→JP,VNQ,ゴム製品,1,1-5,H2,-0.06405,-1.37503,2450,0.16912,0.49265
US→JP,VNQ,サービス業,1,1-5,H2,0.06033,1.97082,2450,0.04874,0.51592
US→JP,VNQ,パルプ・紙,1,1-5,H2,0.02323,0.51535,2450,0.60631,0.50939
US→JP,VNQ,不動産業,1,1-5,H2,0.01549,0.47954,2450,0.63155,0.49347
US→JP,VNQ,保険業,1,1-5,H2,-0.02847,-0.63481,2450,0.52555,0.50286
US→JP,VNQ,化学,1,1-5,H2,-0.02353,-1.26751,2450,0.20497,0.49347
US→JP,VNQ,医薬品,1,1-5,H2,0.05733,1.57157,2450,0.11605,0.51469
US→JP,VNQ,卸売業,1,1-5,H2,-0.00369,-0.27916,2450,0.78012,0.49959
US→JP,VNQ,小売業,1,1-5,H2,0.02549,0.92242,2450,0.35631,0.51837
US→JP,VNQ,建設業,1,1-5,H2,-0.0071,-0.27728,2450,0.78157,0.49347
US→JP,VNQ,情報・通信業,1,1-5,H2,0.10357,2.63875,2450,0.00832,0.52204
US→JP,VNQ,機械,1,1-5,H2,-0.02761,-1.09682,2450,0.27272,0.48939
US→JP,VNQ,水産・農林業,1,1-5,H2,-0.00257,-0.06644,2450,0.94702,0.51388
US→JP,VNQ,海運業,1,1-5,H2,-0.05367,-0.71989,2450,0.47159,0.48327
US→JP,VNQ,石油・石炭製品,1,1-5,H2,-0.17737,-2.47692,2450,0.01325,0.48694
US→JP,VNQ,精密機器,1,1-5,H2,-0.00743,-0.28344,2450,0.77684,0.49878
US→JP,VNQ,繊維製品,1,1-5,H2,-0.01858,-0.64353,2450,0.51988,0.5
US→JP,VNQ,証券、商品先物取引業,1,1-5,H2,-0.07778,-1.95495,2450,0.05059,0.48612
US→JP,VNQ,輸送用機器,1,1-5,H2,-0.11171,-3.07798,2450,0.00208,0.48898
US→JP,VNQ,金属製品,1,1-5,H2,-0.06718,-2.77279,2450,0.00556,0.47796
US→JP,VNQ,鉄鋼,1,1-5,H2,-0.07542,-2.02817,2450,0.04254,0.48122
US→JP,VNQ,鉱業,1,1-5,H2,-0.11266,-1.87977,2450,0.06014,0.49347
US→JP,VNQ,銀行業,1,1-5,H2,-0.11089,-2.32018,2450,0.02033,0.49224
US→JP,VNQ,電気・ガス業,1,1-5,H2,0.04546,0.94715,2450,0.34356,0.50163
US→JP,VNQ,電気機器,1,1-5,H2,0.02073,0.72804,2450,0.46659,0.50531
US→JP,VNQ,非鉄金属,1,1-5,H2,-0.09251,-1.86501,2450,0.06218,0.49878
US→JP,VNQ,食料品,1,1-5,H2,0.02968,0.83773,2450,0.40218,0.50122
US→JP,XLE,その他製品,5,1-5,H1,0.00833,0.49888,2454,0.61786,0.48818
US→JP,XLE,その他金融業,5,1-5,H1,-0.03461,-0.76326,2454,0.44531,0.49633
US→JP,XLE,ガラス・土石製品,5,1-5,H1,-0.01091,-0.47045,2454,0.63803,0.51141
US→JP,XLE,ゴム製品,5,1-5,H1,-0.12104,-3.2487,2454,0.00116,0.49185
US→JP,XLE,サービス業,5,1-5,H1,0.00888,0.3889,2454,0.69735,0.47637
US→JP,XLE,パルプ・紙,5,1-5,H1,0.08784,1.90776,2454,0.05642,0.51426
US→JP,XLE,不動産業,5,1-5,H1,-0.05145,-1.14452,2454,0.25241,0.50122
US→JP,XLE,保険業,5,1-5,H1,-0.04762,-0.91837,2454,0.35843,0.48696
US→JP,XLE,化学,5,1-5,H1,2e-05,0.00148,2454,0.99882,0.50733
US→JP,XLE,医薬品,5,1-5,H1,0.0267,0.86647,2454,0.38623,0.50896
US→JP,XLE,卸売業,5,1-5,H1,0.02467,2.0669,2454,0.03874,0.51589
US→JP,XLE,小売業,5,1-5,H1,0.00432,0.17046,2454,0.86465,0.50081
US→JP,XLE,建設業,5,1-5,H1,0.01646,0.70381,2454,0.48155,0.522
US→JP,XLE,情報・通信業,5,1-5,H1,0.04352,2.22771,2454,0.0259,0.50611
US→JP,XLE,機械,5,1-5,H1,0.01495,0.60519,2454,0.54505,0.49715
US→JP,XLE,水産・農林業,5,1-5,H1,0.05824,1.65748,2454,0.09742,0.50244
US→JP,XLE,海運業,5,1-5,H1,-0.00262,-0.03986,2454,0.96821,0.49104
US→JP,XLE,石油・石炭製品,5,1-5,H1,0.12517,2.77627,2454,0.0055,0.52323
US→JP,XLE,精密機器,5,1-5,H1,-0.00598,-0.30805,2454,0.75804,0.51793
US→JP,XLE,繊維製品,5,1-5,H1,0.00284,0.11402,2454,0.90922,0.49593
US→JP,XLE,証券、商品先物取引業,5,1-5,H1,-0.05093,-1.25618,2454,0.20905,0.48574
US→JP,XLE,輸送用機器,5,1-5,H1,-0.04675,-1.28446,2454,0.19898,0.47759
US→JP,XLE,金属製品,5,1-5,H1,-0.02705,-1.56789,2454,0.11691,0.49348
US→JP,XLE,鉄鋼,5,1-5,H1,-0.02656,-0.6846,2454,0.49359,0.48696
US→JP,XLE,鉱業,5,1-5,H1,0.05776,1.10409,2454,0.26956,0.53015
US→JP,XLE,銀行業,5,1-5,H1,-0.01438,-0.47022,2454,0.63819,0.49919
US→JP,XLE,電気・ガス業,5,1-5,H1,-0.00542,-0.10043,2454,0.92001,0.50041
US→JP,XLE,電気機器,5,1-5,H1,-0.00751,-0.34777,2454,0.72801,0.48533
US→JP,XLE,非鉄金属,5,1-5,H1,-0.00252,-0.06547,2454,0.9478,0.50856
US→JP,XLE,食料品,5,1-5,H1,0.01891,0.60922,2454,0.54238,0.50774
US→JP,XLB,その他製品,5,1-5,H1,-0.0038,-0.17569,2454,0.86054,0.50937
US→JP,XLB,その他金融業,5,1-5,H1,-0.01536,-0.22677,2454,0.82061,0.49226
US→JP,XLB,ガラス・土石製品,5,1-5,H1,-0.01328,-0.37189,2454,0.70998,0.50896
US→JP,XLB,ゴム製品,5,1-5,H1,-0.13846,-2.43624,2454,0.01484,0.47311
US→JP,XLB,サービス業,5,1-5,H1,-0.01685,-0.53455,2454,0.59296,0.47637
US→JP,XLB,パルプ・紙,5,1-5,H1,0.07472,1.2194,2454,0.22269,0.49878
US→JP,XLB,不動産業,5,1-5,H1,-0.06812,-1.01957,2454,0.30793,0.489
US→JP,XLB,保険業,5,1-5,H1,0.13748,1.86376,2454,0.06235,0.51874
US→JP,XLB,化学,5,1-5,H1,0.00611,0.33635,2454,0.73661,0.5163
US→JP,XLB,医薬品,5,1-5,H1,-0.05256,-1.20677,2454,0.22752,0.4943
US→JP,XLB,卸売業,5,1-5,H1,0.00819,0.46325,2454,0.64318,0.50611
US→JP,XLB,小売業,5,1-5,H1,-0.05237,-1.42167,2454,0.15512,0.478
US→JP,XLB,建設業,5,1-5,H1,0.00243,0.06679,2454,0.94675,0.50896
US→JP,XLB,情報・通信業,5,1-5,H1,0.02877,0.94436,2454,0.34499,0.50611
US→JP,XLB,機械,5,1-5,H1,0.07532,2.12257,2454,0.03379,0.49796
US→JP,XLB,水産・農林業,5,1-5,H1,0.00049,0.01045,2454,0.99166,0.48941
US→JP,XLB,海運業,5,1-5,H1,0.12012,1.37444,2454,0.1693,0.52526
US→JP,XLB,石油・石炭製品,5,1-5,H1,0.04464,0.68413,2454,0.49389,0.51915
US→JP,XLB,精密機器,5,1-5,H1,-0.02696,-0.88414,2454,0.37662,0.48126
US→JP,XLB,繊維製品,5,1-5,H1,0.04389,1.16282,2454,0.2449,0.51467
US→JP,XLB,証券、商品先物取引業,5,1-5,H1,0.01374,0.21567,2454,0.82925,0.50693
US→JP,XLB,輸送用機器,5,1-5,H1,-0.0015,-0.03094,2454,0.97532,0.49796
US→JP,XLB,金属製品,5,1-5,H1,0.00744,0.27674,2454,0.78198,0.51059
US→JP,XLB,鉄鋼,5,1-5,H1,0.02794,0.53223,2454,0.59457,0.51141
US→JP,XLB,鉱業,5,1-5,H1,0.01171,0.16757,2454,0.86692,0.50896
US→JP,XLB,銀行業,5,1-5,H1,0.02518,0.58254,2454,0.5602,0.51793
US→JP,XLB,電気・ガス業,5,1-5,H1,-0.07763,-1.06124,2454,0.28858,0.48737
US→JP,XLB,電気機器,5,1-5,H1,0.02282,0.74288,2454,0.45755,0.50326
US→JP,XLB,非鉄金属,5,1-5,H1,0.09245,1.78274,2454,0.07463,0.52812
US→JP,XLB,食料品,5,1-5,H1,-0.05852,-1.44011,2454,0.14984,0.47596
US→JP,XLI,その他製品,5,1-5,H1,-0.01911,-0.49942,2454,0.61749,0.49837
US→JP,XLI,その他金融業,5,1-5,H1,-0.02219,-0.22324,2454,0.82335,0.47555
US→JP,XLI,ガラス・土石製品,5,1-5,H1,0.02974,0.54572,2454,0.58526,0.49715
US→JP,XLI,ゴム製品,5,1-5,H1,0.03966,0.44119,2454,0.65908,0.50285
US→JP,XLI,サービス業,5,1-5,H1,-0.09423,-2.13904,2454,0.03243,0.4784
US→JP,XLI,パルプ・紙,5,1-5,H1,0.0715,0.76426,2454,0.44471,0.50815
US→JP,XLI,不動産業,5,1-5,H1,0.01513,0.15266,2454,0.87867,0.52363
US→JP,XLI,保険業,5,1-5,H1,0.18867,1.71971,2454,0.08549,0.50041
US→JP,XLI,化学,5,1-5,H1,-0.01857,-0.66014,2454,0.50917,0.5053
US→JP,XLI,医薬品,5,1-5,H1,-0.1177,-1.688,2454,0.09141,0.48818
US→JP,XLI,卸売業,5,1-5,H1,-0.02595,-0.9063,2454,0.36478,0.49104
US→JP,XLI,小売業,5,1-5,H1,-0.06785,-1.38614,2454,0.1657,0.49633
US→JP,XLI,建設業,5,1-5,H1,-0.0178,-0.396,2454,0.6921,0.49389
US→JP,XLI,情報・通信業,5,1-5,H1,-0.03021,-0.70461,2454,0.48105,0.49511
US→JP,XLI,機械,5,1-5,H1,0.16057,3.10088,2454,0.00193,0.52852
US→JP,XLI,水産・農林業,5,1-5,H1,-0.0669,-0.96139,2454,0.33636,0.48003
US→JP,XLI,海運業,5,1-5,H1,0.42029,3.30974,2454,0.00093,0.53138
US→JP,XLI,石油・石炭製品,5,1-5,H1,-0.10575,-0.94866,2454,0.34279,0.4943
US→JP,XLI,精密機器,5,1-5,H1,-0.05594,-1.13545,2454,0.25618,0.47677
US→JP,XLI,繊維製品,5,1-5,H1,0.00186,0.03787,2454,0.96979,0.48329
US→JP,XLI,証券、商品先物取引業,5,1-5,H1,0.1725,1.85741,2454,0.06325,0.50326
US→JP,XLI,輸送用機器,5,1-5,H1,0.12839,1.71345,2454,0.08663,0.51548
US→JP,XLI,金属製品,5,1-5,H1,0.0242,0.6005,2454,0.54817,0.51508
US→JP,XLI,鉄鋼,5,1-5,H1,0.06578,0.82413,2454,0.40987,0.50041
US→JP,XLI,鉱業,5,1-5,H1,0.05211,0.53512,2454,0.59257,0.50367
US→JP,XLI,銀行業,5,1-5,H1,-0.01405,-0.21127,2454,0.83268,0.51834
US→JP,XLI,電気・ガス業,5,1-5,H1,-0.13845,-1.17763,2454,0.23894,0.48289
US→JP,XLI,電気機器,5,1-5,H1,0.03478,0.8086,2454,0.41875,0.48981
US→JP,XLI,非鉄金属,5,1-5,H1,0.14153,1.96515,2454,0.0494,0.53586
US→JP,XLI,食料品,5,1-5,H1,-0.15862,-2.60877,2454,0.00909,0.47311
US→JP,XLP,その他製品,5,1-5,H1,0.04016,1.66543,2454,0.09583,0.50081
US→JP,XLP,その他金融業,5,1-5,H1,-0.01882,-0.25896,2454,0.79566,0.51793
US→JP,XLP,ガラス・土石製品,5,1-5,H1,-0.02545,-0.66582,2454,0.50553,0.49633
US→JP,XLP,ゴム製品,5,1-5,H1,0.11087,1.69211,2454,0.09063,0.51019
US→JP,XLP,サービス業,5,1-5,H1,0.02386,0.83693,2454,0.40263,0.50937
US→JP,XLP,パルプ・紙,5,1-5,H1,-0.08665,-1.14378,2454,0.25271,0.47963
US→JP,XLP,不動産業,5,1-5,H1,-0.03674,-0.48043,2454,0.63092,0.4837
US→JP,XLP,保険業,5,1-5,H1,-0.07116,-0.82035,2454,0.41201,0.49633
US→JP,XLP,化学,5,1-5,H1,0.04462,2.51375,2454,0.01195,0.51671
US→JP,XLP,医薬品,5,1-5,H1,0.02862,0.57039,2454,0.56841,0.49389
US→JP,XLP,卸売業,5,1-5,H1,-0.02489,-1.27526,2454,0.20222,0.46659
US→JP,XLP,小売業,5,1-5,H1,0.01818,0.44484,2454,0.65643,0.50937
US→JP,XLP,建設業,5,1-5,H1,0.02909,0.77334,2454,0.43932,0.51182
US→JP,XLP,情報・通信業,5,1-5,H1,-0.03603,-1.12402,2454,0.26101,0.49022
US→JP,XLP,機械,5,1-5,H1,-0.0458,-1.29181,2454,0.19642,0.49348
US→JP,XLP,水産・農林業,5,1-5,H1,-0.04884,-1.01051,2454,0.31225,0.48492
US→JP,XLP,海運業,5,1-5,H1,-0.1349,-1.37353,2454,0.16959,0.48737
US→JP,XLP,石油・石炭製品,5,1-5,H1,-0.0557,-0.75239,2454,0.45182,0.47555
US→JP,XLP,精密機器,5,1-5,H1,0.02019,0.62827,2454,0.52983,0.50204
US→JP,XLP,繊維製品,5,1-5,H1,0.03366,0.84565,2454,0.39775,0.49552
US→JP,XLP,証券、商品先物取引業,5,1-5,H1,-0.03398,-0.48694,2454,0.6263,0.51467
US→JP,XLP,輸送用機器,5,1-5,H1,-0.02941,-0.51715,2454,0.60505,0.51304
US→JP,XLP,金属製品,5,1-5,H1,-0.04233,-1.57076,2454,0.11624,0.46699
US→JP,XLP,鉄鋼,5,1-5,H1,-0.07221,-1.22688,2454,0.21987,0.50448
US→JP,XLP,鉱業,5,1-5,H1,-0.0256,-0.33354,2454,0.73872,0.48411
US→JP,XLP,銀行業,5,1-5,H1,0.03884,0.85812,2454,0.39083,0.51589
US→JP,XLP,電気・ガス業,5,1-5,H1,0.0806,0.99988,2454,0.31737,0.51548
US→JP,XLP,電気機器,5,1-5,H1,-0.03241,-1.0124,2454,0.31135,0.48574
US→JP,XLP,非鉄金属,5,1-5,H1,-0.06972,-1.26984,2454,0.20414,0.48778
US→JP,XLP,食料品,5,1-5,H1,0.08055,1.82012,2454,0.06874,0.53341
US→JP,XLU,その他製品,5,1-5,H1,0.03605,2.01795,2454,0.0436,0.49796
US→JP,XLU,その他金融業,5,1-5,H1,-0.11041,-1.97127,2454,0.04869,0.48248
US→JP,XLU,ガラス・土石製品,5,1-5,H1,-0.04739,-1.83853,2454,0.06598,0.49022
US→JP,XLU,ゴム製品,5,1-5,H1,0.02666,0.58774,2454,0.55671,0.50244
US→JP,XLU,サービス業,5,1-5,H1,0.02674,1.15708,2454,0.24724,0.51304
US→JP,XLU,パルプ・紙,5,1-5,H1,0.06459,1.30446,2454,0.19208,0.51589
US→JP,XLU,不動産業,5,1-5,H1,-0.07206,-1.35446,2454,0.17559,0.47677
US→JP,XLU,保険業,5,1-5,H1,-0.07836,-1.30874,2454,0.19062,0.50081
US→JP,XLU,化学,5,1-5,H1,0.0278,2.06582,2454,0.03885,0.52037
US→JP,XLU,医薬品,5,1-5,H1,0.07833,2.02385,2454,0.04299,0.52608
US→JP,XLU,卸売業,5,1-5,H1,0.00789,0.5321,2454,0.59465,0.50041
US→JP,XLU,小売業,5,1-5,H1,0.02737,1.05499,2454,0.29143,0.50733
US→JP,XLU,建設業,5,1-5,H1,0.01949,0.65419,2454,0.51299,0.50081
US→JP,XLU,情報・通信業,5,1-5,H1,-0.00316,-0.13759,2454,0.89056,0.49307
US→JP,XLU,機械,5,1-5,H1,-0.06369,-2.48207,2454,0.01306,0.4621
US→JP,XLU,水産・農林業,5,1-5,H1,0.05819,1.6051,2454,0.10847,0.52526
US→JP,XLU,海運業,5,1-5,H1,-0.11017,-1.75469,2454,0.07931,0.49837
US→JP,XLU,石油・石炭製品,5,1-5,H1,-0.04707,-0.93874,2454,0.34786,0.4947
US→JP,XLU,精密機器,5,1-5,H1,-0.0112,-0.45259,2454,0.65084,0.50244
US→JP,XLU,繊維製品,5,1-5,H1,0.03533,1.21316,2454,0.22507,0.5
US→JP,XLU,証券、商品先物取引業,5,1-5,H1,-0.08134,-1.64755,2454,0.09944,0.48248
US→JP,XLU,輸送用機器,5,1-5,H1,-0.02298,-0.59629,2454,0.55098,0.49715
US→JP,XLU,金属製品,5,1-5,H1,-0.01461,-0.70271,2454,0.48224,0.48778
US→JP,XLU,鉄鋼,5,1-5,H1,-0.05889,-1.59336,2454,0.11108,0.4837
US→JP,XLU,鉱業,5,1-5,H1,-0.06208,-1.16834,2454,0.24267,0.46903
US→JP,XLU,銀行業,5,1-5,H1,0.00622,0.18079,2454,0.85653,0.49511
US→JP,XLU,電気・ガス業,5,1-5,H1,0.14401,2.50166,2454,0.01236,0.54197
US→JP,XLU,電気機器,5,1-5,H1,-0.03091,-1.39116,2454,0.16418,0.48859
US→JP,XLU,非鉄金属,5,1-5,H1,-0.0938,-2.59556,2454,0.00944,0.48737
US→JP,XLU,食料品,5,1-5,H1,0.11749,3.77809,2454,0.00016,0.54279
US→JP,XLF,その他製品,5,1-5,H1,-0.03548,-1.86529,2454,0.06214,0.48492
US→JP,XLF,その他金融業,5,1-5,H1,0.09622,1.58038,2454,0.11402,0.51263
US→JP,XLF,ガラス・土石製品,5,1-5,H1,0.00197,0.07107,2454,0.94334,0.49022
US→JP,XLF,ゴム製品,5,1-5,H1,-0.00513,-0.09662,2454,0.92303,0.48778
US→JP,XLF,サービス業,5,1-5,H1,-0.00197,-0.10558,2454,0.91591,0.49593
US→JP,XLF,パルプ・紙,5,1-5,H1,0.03982,0.77176,2454,0.44026,0.51915
US→JP,XLF,不動産業,5,1-5,H1,0.14583,2.50738,2454,0.01216,0.53627
US→JP,XLF,保険業,5,1-5,H1,0.04699,0.68317,2454,0.4945,0.51874
US→JP,XLF,化学,5,1-5,H1,-0.03449,-2.4517,2454,0.01422,0.46985
US→JP,XLF,医薬品,5,1-5,H1,-0.01238,-0.30536,2454,0.76009,0.50081
US→JP,XLF,卸売業,5,1-5,H1,-0.01526,-1.13508,2454,0.25634,0.49552
US→JP,XLF,小売業,5,1-5,H1,0.03672,1.34496,2454,0.17864,0.52934
US→JP,XLF,建設業,5,1-5,H1,0.00481,0.17859,2454,0.85826,0.49756
US→JP,XLF,情報・通信業,5,1-5,H1,0.01987,0.87255,2454,0.38291,0.51915
US→JP,XLF,機械,5,1-5,H1,-0.02539,-0.85997,2454,0.3898,0.49063
US→JP,XLF,水産・農林業,5,1-5,H1,0.00893,0.29613,2454,0.76713,0.5163
US→JP,XLF,海運業,5,1-5,H1,0.03965,0.62455,2454,0.53227,0.49674
US→JP,XLF,石油・石炭製品,5,1-5,H1,-0.02368,-0.44615,2454,0.65549,0.48085
US→JP,XLF,精密機器,5,1-5,H1,-0.03573,-1.55537,2454,0.11986,0.47881
US→JP,XLF,繊維製品,5,1-5,H1,-0.01015,-0.37079,2454,0.71079,0.50733
