target,combo,k,signs,disc_auc,val_auc,val_ba,p,g1,g2,g3
T1_breakout,S04 + S08 + S16,3,−−+,0.5254,0.4861,0.4696,0.5186,False,False,False
T1_breakout,S04 + S09 + S10,3,−−−,0.5841,0.5172,0.4986,0.2832,False,True,False
T1_breakout,S04 + S09 + S11,3,−−−,0.5426,0.5369,0.5272,0.1704,False,True,False
T1_breakout,S04 + S09 + S12,3,−−+,0.5495,0.5105,0.503,0.3288,False,True,False
T1_breakout,S04 + S09 + S13,3,−−+,0.5444,0.5058,0.4996,0.3637,False,True,False
T1_breakout,S04 + S09 + S14,3,−−+,0.5657,0.5604,0.5499,0.0825,False,True,True
T1_breakout,S04 + S09 + S15,3,−−−,0.5405,0.5243,0.5319,0.2387,False,True,False
T1_breakout,S04 + S09 + E5,3,−−+,,0.5009,,0.3997,False,False,False
T1_breakout,S04 + S09 + S16,3,−−+,0.5394,0.5202,0.5465,0.2636,False,True,False
T1_breakout,S04 + S10 + S11,3,−−−,0.5475,0.5565,0.54,0.0941,False,True,True
T1_breakout,S04 + S10 + S12,3,−−+,0.546,0.5274,0.5065,0.2204,False,True,False
T1_breakout,S04 + S10 + S13,3,−−+,0.5478,0.5245,0.5455,0.237,False,True,False
T1_breakout,S04 + S10 + S14,3,−−+,0.5703,0.5799,0.5461,0.0412,False,True,True
T1_breakout,S04 + S10 + S15,3,−−−,0.5731,0.5485,0.536,0.1213,False,True,False
T1_breakout,S04 + S10 + E5,3,−−+,,0.5237,,0.2419,False,False,False
T1_breakout,S04 + S10 + S16,3,−−+,0.538,0.5323,0.532,0.1933,False,True,False
T1_breakout,S04 + S11 + S12,3,−−+,0.5077,0.5419,0.54,0.1472,False,True,False
T1_breakout,S04 + S11 + S13,3,−−+,0.5216,0.5276,0.4987,0.2192,False,True,False
T1_breakout,S04 + S11 + S14,3,−−+,0.5322,0.5687,0.545,0.0621,False,True,True
T1_breakout,S04 + S11 + S15,3,−−−,0.5174,0.5371,0.5233,0.1695,False,True,False
T1_breakout,S04 + S11 + E5,3,−−+,,0.5095,,0.3363,False,False,False
T1_breakout,S04 + S11 + S16,3,−−+,0.4886,0.5354,0.5215,0.1779,False,False,False
T1_breakout,S04 + S12 + S13,3,−++,0.5291,0.4964,0.4696,0.4352,False,False,False
T1_breakout,S04 + S12 + S14,3,−++,0.5161,0.577,0.5651,0.046,False,True,True
T1_breakout,S04 + S12 + S15,3,−+−,0.5185,0.5252,0.5333,0.233,False,True,False
T1_breakout,S04 + S12 + E5,3,−++,,0.5157,,0.293,False,False,False
T1_breakout,S04 + S12 + S16,3,−++,0.4925,0.5131,0.498,0.3106,False,False,False
T1_breakout,S04 + S13 + S14,3,−++,0.5504,0.5607,0.5221,0.0818,False,True,True
T1_breakout,S04 + S13 + S15,3,−+−,0.5311,0.5264,0.5266,0.2264,False,True,False
T1_breakout,S04 + S13 + E5,3,−++,,0.5052,,0.3675,False,False,False
T1_breakout,S04 + S13 + S16,3,−++,0.504,0.4929,0.5047,0.4626,False,False,False
T1_breakout,S04 + S14 + S15,3,−+−,0.5536,0.5786,0.5729,0.0433,False,True,True
T1_breakout,S04 + S14 + E5,3,−++,,0.5,,0.4069,False,False,False
T1_breakout,S04 + S14 + S16,3,−++,0.5194,0.5741,0.5606,0.0512,False,True,True
T1_breakout,S04 + S15 + E5,3,−−+,,0.5557,,0.0967,False,False,True
T1_breakout,S04 + S15 + S16,3,−−+,0.4988,0.534,0.5294,0.1848,False,False,False
T1_breakout,S04 + E5 + S16,3,−++,,0.5274,,0.2204,False,False,False
T1_breakout,S05 + S06 + S07,3,++−,0.6106,0.5124,0.5254,0.3158,False,True,False
T1_breakout,S05 + S06 + S08,3,++−,0.6499,0.5009,0.5126,0.3997,False,True,False
T1_breakout,S05 + S06 + S09,3,++−,0.6667,0.5099,0.4858,0.333,False,True,False
T1_breakout,S05 + S06 + S10,3,++−,0.6052,0.5311,0.5071,0.1998,False,True,False
T1_breakout,S05 + S06 + S11,3,++−,0.631,0.5502,0.5304,0.1148,False,True,True
T1_breakout,S05 + S06 + S12,3,+++,0.6345,0.5338,0.5597,0.1857,False,True,False
T1_breakout,S05 + S06 + S13,3,+++,0.6415,0.5334,0.5284,0.1875,False,True,False
T1_breakout,S05 + S06 + S14,3,+++,0.6285,0.5643,0.5463,0.0723,False,True,True
T1_breakout,S05 + S06 + S15,3,++−,0.6401,0.5453,0.5325,0.1337,False,True,False
T1_breakout,S05 + S06 + E5,3,+++,,0.58,,0.041,False,False,True
T1_breakout,S05 + S06 + S16,3,+++,0.5764,0.5202,0.5043,0.2632,False,True,False
T1_breakout,S05 + S07 + S08,3,+−−,0.5458,0.4544,0.4526,0.7597,False,False,False
T1_breakout,S05 + S07 + S09,3,+−−,0.5695,0.4559,0.4496,0.7506,False,False,False
T1_breakout,S05 + S07 + S10,3,+−−,0.5662,0.4824,0.5126,0.5484,False,False,False
T1_breakout,S05 + S07 + S11,3,+−−,0.5735,0.4904,0.4761,0.483,False,False,False
T1_breakout,S05 + S07 + S12,3,+−+,0.5768,0.4821,0.4645,0.5508,False,False,False
T1_breakout,S05 + S07 + S13,3,+−+,0.6039,0.4651,0.4845,0.6847,False,False,False
T1_breakout,S05 + S07 + S14,3,+−+,0.6154,0.5274,0.5443,0.2206,False,True,False
T1_breakout,S05 + S07 + S15,3,+−−,0.5834,0.4925,0.4757,0.4661,False,False,False
T1_breakout,S05 + S07 + E5,3,+−+,,0.5349,,0.1803,False,False,False
T1_breakout,S05 + S07 + S16,3,+−+,0.5213,0.4632,0.4488,0.6992,False,False,False
T1_breakout,S05 + S08 + S09,3,+−−,0.5937,0.4584,0.4708,0.7333,False,False,False
T1_breakout,S05 + S08 + S10,3,+−−,0.5975,0.4735,0.4743,0.6203,False,False,False
T1_breakout,S05 + S08 + S11,3,+−−,0.5817,0.4866,0.4586,0.5147,False,False,False
T1_breakout,S05 + S08 + S12,3,+−+,0.5826,0.4719,0.4692,0.6327,False,False,False
T1_breakout,S05 + S08 + S13,3,+−+,0.6062,0.4533,0.4451,0.7676,False,False,False
T1_breakout,S05 + S08 + S14,3,+−+,0.6345,0.5216,0.5128,0.255,False,True,False
T1_breakout,S05 + S08 + S15,3,+−−,0.5862,0.4855,0.4787,0.5234,False,False,False
T1_breakout,S05 + S08 + E5,3,+−+,,0.5021,,0.3905,False,False,False
T1_breakout,S05 + S08 + S16,3,+−+,0.5387,0.45,0.4416,0.7877,False,False,False
T1_breakout,S05 + S09 + S10,3,+−−,0.6323,0.4794,0.4697,0.5728,False,False,False
T1_breakout,S05 + S09 + S11,3,+−−,0.5855,0.4989,0.504,0.4155,False,False,False
T1_breakout,S05 + S09 + S12,3,+−+,0.587,0.481,0.4589,0.56,False,False,False
T1_breakout,S05 + S09 + S13,3,+−+,0.6086,0.4693,0.4662,0.6535,False,False,False
T1_breakout,S05 + S09 + S14,3,+−+,0.658,0.5255,0.4953,0.2317,False,True,False
T1_breakout,S05 + S09 + S15,3,+−−,0.5774,0.5007,0.5033,0.4012,False,True,False
T1_breakout,S05 + S09 + E5,3,+−+,,0.5415,,0.1491,False,False,False
T1_breakout,S05 + S09 + S16,3,+−+,0.5381,0.4688,0.4687,0.6575,False,False,False
T1_breakout,S05 + S10 + S11,3,+−−,0.6206,0.5235,0.5004,0.2432,False,True,False
T1_breakout,S05 + S10 + S12,3,+−+,0.6136,0.5135,0.5049,0.3077,False,True,False
T1_breakout,S05 + S10 + S13,3,+−+,0.6129,0.5012,0.5045,0.3979,False,True,False
T1_breakout,S05 + S10 + S14,3,+−+,0.6213,0.5508,0.5089,0.1126,False,True,True
T1_breakout,S05 + S10 + S15,3,+−−,0.6431,0.5119,0.4968,0.3193,False,True,False
T1_breakout,S05 + S10 + E5,3,+−+,,0.5382,,0.1641,False,False,False
T1_breakout,S05 + S10 + S16,3,+−+,0.5672,0.4903,0.5077,0.4838,False,False,False
T1_breakout,S05 + S11 + S12,3,+−+,0.5763,0.5252,0.5101,0.2331,False,True,False
T1_breakout,S05 + S11 + S13,3,+−+,0.5867,0.4958,0.4894,0.4397,False,False,False
T1_breakout,S05 + S11 + S14,3,+−+,0.5879,0.5518,0.5426,0.1093,False,True,True
T1_breakout,S05 + S11 + S15,3,+−−,0.5631,0.5227,0.4911,0.2481,False,True,False
T1_breakout,S05 + S11 + E5,3,+−+,,0.5384,,0.1633,False,False,False
T1_breakout,S05 + S11 + S16,3,+−+,0.5424,0.5106,0.5114,0.3287,False,True,False
T1_breakout,S05 + S12 + S13,3,+++,0.5972,0.4877,0.5041,0.5051,False,False,False
T1_breakout,S05 + S12 + S14,3,+++,0.6264,0.5603,0.5507,0.0828,False,True,True
T1_breakout,S05 + S12 + S15,3,++−,0.5853,0.5211,0.5073,0.2579,False,True,False
T1_breakout,S05 + S12 + E5,3,+++,,0.5569,,0.0931,False,False,True
T1_breakout,S05 + S12 + S16,3,+++,0.541,0.4903,0.4866,0.4843,False,False,False
T1_breakout,S05 + S13 + S14,3,+++,0.6162,0.5371,0.5345,0.1691,False,True,False
T1_breakout,S05 + S13 + S15,3,++−,0.5918,0.4968,0.4809,0.4322,False,False,False
T1_breakout,S05 + S13 + E5,3,+++,,0.5447,,0.1359,False,False,False
T1_breakout,S05 + S13 + S16,3,+++,0.5635,0.4747,0.4984,0.611,False,False,False
T1_breakout,S05 + S14 + S15,3,++−,0.6099,0.546,0.5231,0.1308,False,True,False
T1_breakout,S05 + S14 + E5,3,+++,,0.535,,0.1798,False,False,False
T1_breakout,S05 + S14 + S16,3,+++,0.5916,0.5397,0.5114,0.1573,False,True,False
T1_breakout,S05 + S15 + E5,3,+−+,,0.5855,,0.0334,False,False,True
T1_breakout,S05 + S15 + S16,3,+−+,0.538,0.5075,0.5073,0.3509,False,True,False
T1_breakout,S05 + E5 + S16,3,+++,,0.5577,,0.0907,False,False,True
T1_breakout,S06 + S07 + S08,3,+−−,0.5496,0.5007,0.5012,0.4015,False,True,False
T1_breakout,S06 + S07 + S09,3,+−−,0.5925,0.5208,0.5305,0.2597,False,True,False
T1_breakout,S06 + S07 + S10,3,+−−,0.5527,0.5336,0.5148,0.1868,False,True,False
T1_breakout,S06 + S07 + S11,3,+−−,0.5542,0.5789,0.5583,0.0428,False,True,True
T1_breakout,S06 + S07 + S12,3,+−+,0.5697,0.5308,0.5314,0.2012,False,True,False
T1_breakout,S06 + S07 + S13,3,+−+,0.5669,0.5298,0.5225,0.2072,False,True,False
T1_breakout,S06 + S07 + S14,3,+−+,0.5664,0.5997,0.598,0.0193,False,True,True
T1_breakout,S06 + S07 + S15,3,+−−,0.5647,0.564,0.5623,0.0731,False,True,True
T1_breakout,S06 + S07 + E5,3,+−+,,0.5647,,0.0715,False,False,True
T1_breakout,S06 + S07 + S16,3,+−+,0.5272,0.5369,0.5328,0.1702,False,True,False
T1_breakout,S06 + S08 + S09,3,+−−,0.6164,0.5157,0.4968,0.2934,False,True,False
T1_breakout,S06 + S08 + S10,3,+−−,0.5759,0.5298,0.5249,0.2073,False,True,False
T1_breakout,S06 + S08 + S11,3,+−−,0.5816,0.5757,0.5689,0.0483,False,True,True
T1_breakout,S06 + S08 + S12,3,+−+,0.5958,0.5257,0.4867,0.2302,False,True,False
T1_breakout,S06 + S08 + S13,3,+−+,0.5872,0.5298,0.5447,0.2073,False,True,False
T1_breakout,S06 + S08 + S14,3,+−+,0.5872,0.591,0.6026,0.027,False,True,True
T1_breakout,S06 + S08 + S15,3,+−−,0.5816,0.5596,0.5652,0.0849,False,True,True
T1_breakout,S06 + S08 + E5,3,+−+,,0.5353,,0.178,False,False,False
T1_breakout,S06 + S08 + S16,3,+−+,0.5484,0.5254,0.5122,0.2319,False,True,False
T1_breakout,S06 + S09 + S10,3,+−−,0.6054,0.5425,0.5178,0.145,False,True,False
T1_breakout,S06 + S09 + S11,3,+−−,0.6023,0.5715,0.5431,0.0562,False,True,True
T1_breakout,S06 + S09 + S12,3,+−+,0.5978,0.5426,0.5219,0.1445,False,True,False
T1_breakout,S06 + S09 + S13,3,+−+,0.6131,0.5421,0.5614,0.1465,False,True,False
T1_breakout,S06 + S09 + S14,3,+−+,0.6055,0.5836,0.5892,0.0359,False,True,True
T1_breakout,S06 + S09 + S15,3,+−−,0.5962,0.5644,0.5487,0.0722,False,True,True
T1_breakout,S06 + S09 + E5,3,+−+,,0.5605,,0.0824,False,False,True
T1_breakout,S06 + S09 + S16,3,+−+,0.5899,0.5417,0.5285,0.1485,False,True,False
T1_breakout,S06 + S10 + S11,3,+−−,0.5694,0.5982,0.5991,0.0204,False,True,True
T1_breakout,S06 + S10 + S12,3,+−+,0.5783,0.5655,0.5651,0.0693,False,True,True
T1_breakout,S06 + S10 + S13,3,+−+,0.5759,0.5567,0.5315,0.0937,False,True,True
T1_breakout,S06 + S10 + S14,3,+−+,0.5638,0.5937,0.5907,0.0242,False,True,True
T1_breakout,S06 + S10 + S15,3,+−−,0.5763,0.5797,0.5762,0.0416,False,True,True
T1_breakout,S06 + S10 + E5,3,+−+,,0.5651,,0.0703,False,False,True
T1_breakout,S06 + S10 + S16,3,+−+,0.5341,0.5563,0.5375,0.0947,False,True,True
T1_breakout,S06 + S11 + S12,3,+−+,0.5577,0.5989,0.5835,0.0199,False,True,True
T1_breakout,S06 + S11 + S13,3,+−+,0.5547,0.5781,0.5544,0.0441,False,True,True
T1_breakout,S06 + S11 + S14,3,+−+,0.5562,0.5982,0.5668,0.0204,False,True,True
T1_breakout,S06 + S11 + S15,3,+−−,0.5625,0.5805,0.5389,0.0403,False,True,True
T1_breakout,S06 + S11 + E5,3,+−+,,0.551,,0.1122,False,False,True
T1_breakout,S06 + S11 + S16,3,+−+,0.546,0.5931,0.5806,0.0248,False,True,True
T1_breakout,S06 + S12 + S13,3,+++,0.5759,0.5378,0.4841,0.1663,False,True,False
T1_breakout,S06 + S12 + S14,3,+++,0.5735,0.6072,0.5852,0.0142,False,True,True
T1_breakout,S06 + S12 + S15,3,++−,0.5787,0.5879,0.5685,0.0305,False,True,True
T1_breakout,S06 + S12 + E5,3,+++,,0.5548,,0.0996,False,False,True
T1_breakout,S06 + S12 + S16,3,+++,0.5311,0.5625,0.5673,0.0771,False,True,True
T1_breakout,S06 + S13 + S14,3,+++,0.5716,0.5895,0.5885,0.0287,False,True,True
T1_breakout,S06 + S13 + S15,3,++−,0.5616,0.5656,0.5662,0.0691,False,True,True
T1_breakout,S06 + S13 + E5,3,+++,,0.5548,,0.0996,False,False,True
T1_breakout,S06 + S13 + S16,3,+++,0.5514,0.5568,0.5415,0.0934,False,True,True
T1_breakout,S06 + S14 + S15,3,++−,0.5603,0.5965,0.5857,0.0218,False,True,True
T1_breakout,S06 + S14 + E5,3,+++,,0.5629,,0.0761,False,False,True
T1_breakout,S06 + S14 + S16,3,+++,0.5478,0.595,0.5957,0.0231,False,True,True
T1_breakout,S06 + S15 + E5,3,+−+,,0.6095,,0.013,False,False,True
T1_breakout,S06 + S15 + S16,3,+−+,0.533,0.5808,0.5612,0.0398,False,True,True
T1_breakout,S06 + E5 + S16,3,+++,,0.5674,,0.065,False,False,True
T1_breakout,S07 + S08 + S09,3,−−−,0.5377,0.4672,0.4581,0.6696,False,False,False
T1_breakout,S07 + S08 + S10,3,−−−,0.5265,0.4777,0.4814,0.5871,False,False,False
T1_breakout,S07 + S08 + S11,3,−−−,0.5334,0.4905,0.4956,0.4822,False,False,False
T1_breakout,S07 + S08 + S12,3,−−+,0.5341,0.4855,0.4881,0.5236,False,False,False
T1_breakout,S07 + S08 + S13,3,−−+,0.5319,0.4671,0.4725,0.67,False,False,False
T1_breakout,S07 + S08 + S14,3,−−+,0.5447,0.5217,0.5062,0.2537,False,True,False
T1_breakout,S07 + S08 + S15,3,−−−,0.5334,0.4833,0.4867,0.5413,False,False,False
T1_breakout,S07 + S08 + E5,3,−−+,,0.4926,,0.4656,False,False,False
T1_breakout,S07 + S08 + S16,3,−−+,0.4996,0.4623,0.4821,0.7057,False,False,False
T1_breakout,S07 + S09 + S10,3,−−−,0.5461,0.4823,0.5042,0.5495,False,False,False
T1_breakout,S07 + S09 + S11,3,−−−,0.5453,0.4972,0.5034,0.4289,False,False,False
T1_breakout,S07 + S09 + S12,3,−−+,0.5478,0.4795,0.4792,0.5721,False,False,False
T1_breakout,S07 + S09 + S13,3,−−+,0.5513,0.4754,0.473,0.6053,False,False,False
T1_breakout,S07 + S09 + S14,3,−−+,0.5824,0.5388,0.5401,0.1614,False,True,False
T1_breakout,S07 + S09 + S15,3,−−−,0.5366,0.4847,0.4839,0.5298,False,False,False
T1_breakout,S07 + S09 + E5,3,−−+,,0.5135,,0.308,False,False,False
T1_breakout,S07 + S09 + S16,3,−−+,0.5328,0.4683,0.4679,0.6611,False,False,False
T1_breakout,S07 + S10 + S11,3,−−−,0.5349,0.5185,0.4896,0.2743,False,True,False
T1_breakout,S07 + S10 + S12,3,−−+,0.5379,0.5005,0.5051,0.4033,False,True,False
T1_breakout,S07 + S10 + S13,3,−−+,0.5399,0.4949,0.5058,0.4472,False,False,False
T1_breakout,S07 + S10 + S14,3,−−+,0.5529,0.5557,0.5537,0.0968,False,True,True
T1_breakout,S07 + S10 + S15,3,−−−,0.5447,0.5125,0.5097,0.3145,False,True,False
T1_breakout,S07 + S10 + E5,3,−−+,,0.5251,,0.2337,False,False,False
T1_breakout,S07 + S10 + S16,3,−−+,0.4968,0.4887,0.4992,0.4972,False,False,False
T1_breakout,S07 + S11 + S12,3,−−+,0.5283,0.5158,0.4999,0.2925,False,True,False
T1_breakout,S07 + S11 + S13,3,−−+,0.5327,0.4977,0.4925,0.4247,False,False,False
T1_breakout,S07 + S11 + S14,3,−−+,0.5263,0.5544,0.5304,0.1008,False,True,True
T1_breakout,S07 + S11 + S15,3,−−−,0.5175,0.5153,0.4724,0.2953,False,True,False
T1_breakout,S07 + S11 + E5,3,−−+,,0.5138,,0.3059,False,False,False
T1_breakout,S07 + S11 + S16,3,−−+,0.493,0.5022,0.4893,0.3904,False,False,False
T1_breakout,S07 + S12 + S13,3,−++,0.5414,0.4826,0.5064,0.5466,False,False,False
T1_breakout,S07 + S12 + S14,3,−++,0.5697,0.5612,0.5373,0.0803,False,True,True
T1_breakout,S07 + S12 + S15,3,−+−,0.5261,0.4985,0.4955,0.4186,False,False,False
T1_breakout,S07 + S12 + E5,3,−++,,0.5414,,0.1495,False,False,False
T1_breakout,S07 + S12 + S16,3,−++,0.4965,0.4908,0.478,0.4802,False,False,False
T1_breakout,S07 + S13 + S14,3,−++,0.552,0.5418,0.5192,0.1479,False,True,False
T1_breakout,S07 + S13 + S15,3,−+−,0.5393,0.4897,0.4806,0.4892,False,False,False
T1_breakout,S07 + S13 + E5,3,−++,,0.5286,,0.2139,False,False,False
T1_breakout,S07 + S13 + S16,3,−++,0.523,0.4665,0.4493,0.6747,False,False,False
T1_breakout,S07 + S14 + S15,3,−+−,0.539,0.554,0.5259,0.102,False,True,True
T1_breakout,S07 + S14 + E5,3,−++,,0.5305,,0.2032,False,False,False
T1_breakout,S07 + S14 + S16,3,−++,0.5232,0.5533,0.5433,0.1044,False,True,True
T1_breakout,S07 + S15 + E5,3,−−+,,0.5714,,0.0564,False,False,True
T1_breakout,S07 + S15 + S16,3,−−+,0.4947,0.4942,0.4861,0.4524,False,False,False
T1_breakout,S07 + E5 + S16,3,−++,,0.5367,,0.171,False,False,False
T1_breakout,S08 + S09 + S10,3,−−−,0.5649,0.4808,0.5057,0.5614,False,False,False
T1_breakout,S08 + S09 + S11,3,−−−,0.5547,0.5006,0.5208,0.4025,False,True,False
T1_breakout,S08 + S09 + S12,3,−−+,0.5602,0.4772,0.499,0.5908,False,False,False
T1_breakout,S08 + S09 + S13,3,−−+,0.5611,0.4736,0.4786,0.6191,False,False,False
T1_breakout,S08 + S09 + S14,3,−−+,0.5959,0.5371,0.545,0.1692,False,True,False
T1_breakout,S08 + S09 + S15,3,−−−,0.554,0.4878,0.4827,0.5042,False,False,False
T1_breakout,S08 + S09 + E5,3,−−+,,0.4805,,0.5646,False,False,False
T1_breakout,S08 + S09 + S16,3,−−+,0.5459,0.4646,0.46,0.6889,False,False,False
T1_breakout,S08 + S10 + S11,3,−−−,0.555,0.52,0.5191,0.2648,False,True,False
T1_breakout,S08 + S10 + S12,3,−−+,0.5552,0.4988,0.5005,0.4161,False,False,False
T1_breakout,S08 + S10 + S13,3,−−+,0.5543,0.4932,0.5023,0.46,False,False,False
T1_breakout,S08 + S10 + S14,3,−−+,0.5707,0.56,0.588,0.0839,False,True,True
T1_breakout,S08 + S10 + S15,3,−−−,0.5612,0.5093,0.5021,0.3375,False,True,False
T1_breakout,S08 + S10 + E5,3,−−+,,0.4809,,0.5606,False,False,False
T1_breakout,S08 + S10 + S16,3,−−+,0.5151,0.4855,0.4876,0.5237,False,False,False
T1_breakout,S08 + S11 + S12,3,−−+,0.5299,0.5117,0.5251,0.3209,False,True,False
T1_breakout,S08 + S11 + S13,3,−−+,0.5381,0.4929,0.4959,0.4624,False,False,False
T1_breakout,S08 + S11 + S14,3,−−+,0.561,0.5564,0.5384,0.0944,False,True,True
T1_breakout,S08 + S11 + S15,3,−−−,0.5303,0.5127,0.4768,0.3133,False,True,False
T1_breakout,S08 + S11 + E5,3,−−+,,0.4881,,0.5022,False,False,False
T1_breakout,S08 + S11 + S16,3,−−+,0.517,0.4995,0.4859,0.4103,False,False,False
T1_breakout,S08 + S12 + S13,3,−++,0.5463,0.4777,0.4869,0.5871,False,False,False
T1_breakout,S08 + S12 + S14,3,−++,0.5792,0.5549,0.5391,0.0992,False,True,True
T1_breakout,S08 + S12 + S15,3,−+−,0.5356,0.4953,0.4682,0.4442,False,False,False
T1_breakout,S08 + S12 + E5,3,−++,,0.5033,,0.3815,False,False,False
T1_breakout,S08 + S12 + S16,3,−++,0.525,0.4828,0.5011,0.5453,False,False,False
T1_breakout,S08 + S13 + S14,3,−++,0.5727,0.5432,0.5499,0.1419,False,True,False
T1_breakout,S08 + S13 + S15,3,−+−,0.5379,0.4826,0.4869,0.5466,False,False,False
T1_breakout,S08 + S13 + E5,3,−++,,0.4743,,0.614,False,False,False
T1_breakout,S08 + S13 + S16,3,−++,0.5412,0.4605,0.4496,0.7191,False,False,False
T1_breakout,S08 + S14 + S15,3,−+−,0.5556,0.5515,0.5271,0.1103,False,True,True
T1_breakout,S08 + S14 + E5,3,−++,,0.4919,,0.471,False,False,False
T1_breakout,S08 + S14 + S16,3,−++,0.5447,0.5559,0.5623,0.096,False,True,True
T1_breakout,S08 + S15 + E5,3,−−+,,0.5633,,0.0749,False,False,True
T1_breakout,S08 + S15 + S16,3,−−+,0.4999,0.4907,0.4693,0.481,False,False,False
T1_breakout,S08 + E5 + S16,3,−++,,0.4842,,0.534,False,False,False
T1_breakout,S09 + S10 + S11,3,−−−,0.5717,0.5406,0.537,0.1535,False,True,False
T1_breakout,S09 + S10 + S12,3,−−+,0.5698,0.5142,0.5069,0.3034,False,True,False
T1_breakout,S09 + S10 + S13,3,−−+,0.5769,0.5107,0.5101,0.3274,False,True,False
T1_breakout,S09 + S10 + S14,3,−−+,0.5948,0.5678,0.5532,0.0642,False,True,True
T1_breakout,S09 + S10 + S15,3,−−−,0.579,0.5301,0.5304,0.2056,False,True,False
T1_breakout,S09 + S10 + E5,3,−−+,,0.5284,,0.2151,False,False,False
T1_breakout,S09 + S10 + S16,3,−−+,0.5679,0.4996,0.4939,0.4098,False,False,False
T1_breakout,S09 + S11 + S12,3,−−+,0.5465,0.5262,0.5336,0.2272,False,True,False
T1_breakout,S09 + S11 + S13,3,−−+,0.5515,0.5087,0.4881,0.342,False,True,False
T1_breakout,S09 + S11 + S14,3,−−+,0.5666,0.5573,0.5319,0.0919,False,True,True
T1_breakout,S09 + S11 + S15,3,−−−,0.5408,0.5202,0.4943,0.2633,False,True,False
T1_breakout,S09 + S11 + E5,3,−−+,,0.5062,,0.3605,False,False,False
T1_breakout,S09 + S11 + S16,3,−−+,0.5353,0.5197,0.5252,0.2668,False,True,False
T1_breakout,S09 + S12 + S13,3,−++,0.5588,0.4927,0.4917,0.4646,False,False,False
T1_breakout,S09 + S12 + S14,3,−++,0.579,0.5638,0.5908,0.0736,False,True,True
T1_breakout,S09 + S12 + S15,3,−+−,0.544,0.5002,0.5077,0.4055,False,True,False
T1_breakout,S09 + S12 + E5,3,−++,,0.5195,,0.2677,False,False,False
T1_breakout,S09 + S12 + S16,3,−++,0.5282,0.4964,0.508,0.4351,False,False,False
T1_breakout,S09 + S13 + S14,3,−++,0.5964,0.5464,0.5609,0.129,False,True,False
T1_breakout,S09 + S13 + S15,3,−+−,0.5451,0.4968,0.4796,0.4324,False,False,False
T1_breakout,S09 + S13 + E5,3,−++,,0.5195,,0.2677,False,False,False
T1_breakout,S09 + S13 + S16,3,−++,0.5485,0.4924,0.4962,0.4672,False,False,False
T1_breakout,S09 + S14 + S15,3,−+−,0.5728,0.5585,0.5415,0.0883,False,True,True
T1_breakout,S09 + S14 + E5,3,−++,,0.5124,,0.3157,False,False,False
T1_breakout,S09 + S14 + S16,3,−++,0.582,0.5607,0.5328,0.0816,False,True,True
T1_breakout,S09 + S15 + E5,3,−−+,,0.55,,0.1156,False,False,True
T1_breakout,S09 + S15 + S16,3,−−+,0.5181,0.5019,0.5021,0.3921,False,True,False
T1_breakout,S09 + E5 + S16,3,−++,,0.5205,,0.2618,False,False,False
T1_breakout,S10 + S11 + S12,3,−−+,0.5547,0.5607,0.5305,0.0817,False,True,True
T1_breakout,S10 + S11 + S13,3,−−+,0.5428,0.548,0.5584,0.1229,False,True,False
T1_breakout,S10 + S11 + S14,3,−−+,0.5527,0.5813,0.5746,0.039,False,True,True
T1_breakout,S10 + S11 + S15,3,−−−,0.5549,0.5442,0.5305,0.1377,False,True,False
T1_breakout,S10 + S11 + E5,3,−−+,,0.52,,0.2648,False,False,False
T1_breakout,S10 + S11 + S16,3,−−+,0.5237,0.5494,0.5326,0.1178,False,True,False
T1_breakout,S10 + S12 + S13,3,−++,0.5547,0.5028,0.4479,0.3855,False,True,False
T1_breakout,S10 + S12 + S14,3,−++,0.5716,0.5995,0.5813,0.0194,False,True,True
T1_breakout,S10 + S12 + S15,3,−+−,0.5623,0.5574,0.5701,0.0916,False,True,True
T1_breakout,S10 + S12 + E5,3,−++,,0.5176,,0.2803,False,False,False
